scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006803957.1,2532411,5648870,3945370,157,0.0603,0.0857,0.4482,0.7228
NW_006803957.1,2720230,5871523,4163588,151,0.0624,0.0867,0.464,0.7256
NW_006803957.1,3018756,6140962,4481971,143,0.0613,0.0909,0.4816,0.7306
NW_006803957.1,3242796,6343935,4795489,135,0.0601,0.0804,0.4797,0.7462
NW_006803957.1,3546788,6616295,5123088,138,0.0535,0.0742,0.4567,0.7571
NW_006803957.1,4049356,6946896,5520655,125,0.0488,0.0687,0.4417,0.7677
NW_006803957.1,4365970,7282998,5841299,120,0.0563,0.0704,0.4124,0.7343
NW_006803957.1,4720680,7495038,6069716,121,0.0675,0.0697,0.412,0.7117
NW_006803957.1,4943738,7725457,6395979,126,0.0647,0.0784,0.436,0.7181
NW_006803958.1,20835,2728604,1357683,125,0.0495,0.0991,0.4436,0.722
NW_006803958.1,361231,2949816,1647477,119,0.0573,0.1069,0.4664,0.7084
NW_006803958.1,881135,3250250,1973241,110,0.0588,0.1115,0.4821,0.7079
NW_006803958.1,1106006,3459721,2108069,105,0.0615,0.1157,0.4957,0.7048
NW_006803958.1,1274210,3688734,2339406,101,0.0638,0.1111,0.4894,0.7034
NW_006803958.1,1381133,3966213,2592556,107,0.0598,0.108,0.4805,0.71
NW_006803958.1,1614097,4110139,2846210,108,0.0459,0.1005,0.4748,0.7427
NW_006803958.1,1814701,4287633,3097859,110,0.0476,0.0904,0.5176,0.7717
NW_006803958.1,2002067,4460335,3301875,108,0.0472,0.0925,0.4926,0.7594
NW_006803958.1,2163864,4646278,3535009,111,0.0452,0.0825,0.4788,0.7711
NW_006803958.1,2363650,4841825,3807704,117,0.0521,0.0746,0.4786,0.7689
NW_006803958.1,2750147,5004802,4084650,119,0.0493,0.0703,0.4543,0.77
NW_006803958.1,2952404,5206507,4260356,120,0.0464,0.0679,0.4529,0.7788
NW_006803958.1,3295209,5393207,4468653,121,0.0475,0.0635,0.4579,0.7853
NW_006803958.1,3505074,5635617,4593123,128,0.0454,0.0587,0.4689,0.8012
NW_006803958.1,3800436,5741636,4759746,127,0.0438,0.0608,0.472,0.8026
NW_006803958.1,3980866,5893132,4925000,127,0.047,0.0655,0.4623,0.7851
NW_006803958.1,4113986,6037705,5068667,126,0.0473,0.0616,0.4636,0.7908
NW_006803958.1,4309887,6173652,5232520,123,0.0622,0.0589,0.4434,0.7556
NW_006803958.1,4477977,6402528,5393369,128,0.0656,0.0627,0.4541,0.7486
NW_006803958.1,4667051,6655824,5559608,124,0.071,0.0607,0.4666,0.7469
NW_006803958.1,4843991,6884532,5799810,123,0.068,0.073,0.4455,0.7246
NW_006803958.1,5039159,7213767,6035915,116,0.0636,0.0795,0.4102,0.7037
NW_006803958.1,5255663,7571033,6291130,117,0.0616,0.0781,0.3916,0.6982
NW_006803958.1,5397439,7933789,6492998,122,0.0789,0.0747,0.389,0.6655
NW_006803958.1,5645471,7955561,6590877,111,0.0841,0.0794,0.3739,0.6361
NW_006803959.1,54095,3307157,1759902,169,0.0745,0.0897,0.4344,0.6821
NW_006803959.1,335840,3567895,1998948,170,0.0711,0.0892,0.4258,0.684
NW_006803959.1,575887,3851242,2220452,167,0.0701,0.0983,0.4188,0.6681
NW_006803959.1,755574,4289116,2530426,176,0.0759,0.1012,0.3932,0.6343
NW_006803959.1,1072133,4543582,2790390,174,0.0723,0.102,0.3999,0.6453
NW_006803959.1,1332185,4662106,2984831,178,0.0714,0.101,0.393,0.6433
NW_006803959.1,1615613,4859932,3229739,172,0.0707,0.0925,0.3859,0.6524
NW_006803959.1,1910660,5076144,3428483,169,0.0675,0.0946,0.3993,0.6654
NW_006803959.1,2195443,5307612,3743088,158,0.0746,0.0999,0.3991,0.6433
NW_006803959.1,2672514,5653435,4108569,150,0.0623,0.1019,0.4143,0.675
NW_006803959.1,2898445,6019388,4405337,149,0.0652,0.1061,0.4155,0.6641
NW_006803959.1,3334170,6287328,4791271,140,0.0703,0.1009,0.4101,0.6581
NW_006803959.1,3568225,6639887,5074360,138,0.0805,0.1068,0.4265,0.6419
NW_006803959.1,3868486,6993348,5320970,142,0.0755,0.1116,0.4351,0.6502
NW_006803959.1,4323223,7401900,5716748,136,0.0614,0.1151,0.4722,0.6934
NW_006803960.1,19578,3835179,1955524,150,0.0498,0.0907,0.4733,0.7484
NW_006803960.1,377449,4076111,2224212,145,0.0513,0.0876,0.4589,0.7431
NW_006803960.1,707676,4309913,2502612,143,0.0545,0.0866,0.474,0.7455
NW_006803960.1,1052879,4689977,2922040,151,0.0533,0.0871,0.4394,0.7298
NW_006803960.1,1402221,4818800,3247886,144,0.0551,0.0828,0.4189,0.7213
NW_006803960.1,1739023,5082614,3559693,149,0.063,0.0779,0.4218,0.7143
NW_006803960.1,2202324,5242295,3861101,139,0.0644,0.0839,0.4029,0.6904
NW_006803960.1,2607426,5443236,4159377,134,0.0623,0.0845,0.4071,0.6966
NW_006803960.1,2957251,5725756,4448088,131,0.0616,0.0923,0.4181,0.6932
NW_006803960.1,3296819,6163550,4752493,137,0.0636,0.0892,0.4203,0.6951
NW_006803960.1,3716858,6284004,5034676,131,0.0699,0.0905,0.4225,0.6822
NW_006803960.1,3923121,6545459,5183483,132,0.0685,0.0959,0.425,0.6786
NW_006803960.1,4113249,6751751,5382088,134,0.0588,0.0996,0.4286,0.6944
NW_006803960.1,4401290,6934980,5637473,134,0.0588,0.0964,0.4183,0.6928
NW_006803960.1,4707795,7169581,5921390,124,0.0689,0.0868,0.4299,0.6943
NW_006803960.1,4822150,7316698,6052090,123,0.0699,0.0859,0.4345,0.6962
NW_006803960.1,5112446,7572521,6339281,119,0.0592,0.0931,0.3936,0.6809
NW_006803960.1,5266117,7972770,6544791,122,0.0573,0.0878,0.4149,0.7067
NW_006803961.1,29145,2922881,1538538,162,0.0535,0.1051,0.4994,0.7343
NW_006803961.1,326851,3071637,1709052,153,0.053,0.1094,0.4851,0.7225
NW_006803961.1,555781,3184152,1911195,152,0.0607,0.1122,0.4812,0.7033
NW_006803961.1,767063,3322909,2143930,151,0.0645,0.1086,0.4396,0.6775
NW_006803961.1,987574,3455919,2318132,150,0.0667,0.1155,0.4273,0.6556
NW_006803961.1,1381978,3795923,2569136,147,0.0743,0.1178,0.464,0.6624
NW_006803961.1,1567099,3949844,2733130,143,0.0725,0.1139,0.4408,0.6561
NW_006803961.1,1913157,4188157,3018645,142,0.0885,0.0997,0.4231,0.6346
NW_006803961.1,2119827,4461613,3250375,138,0.0901,0.1054,0.4017,0.608
NW_006803961.1,2385513,4719480,3465328,125,0.0884,0.1113,0.3862,0.5901
NW_006803961.1,2765666,4994880,3731686,116,0.0845,0.1259,0.3675,0.5594
NW_006803961.1,2929171,5279924,3992103,122,0.0921,0.1195,0.3416,0.5286
NW_006803961.1,3075577,5549030,4253442,137,0.0914,0.1103,0.3658,0.5677
NW_006803961.1,3218285,5877843,4496076,135,0.0864,0.1099,0.365,0.5772
NW_006803961.1,3323276,6088179,4729618,141,0.0834,0.1068,0.3926,0.6111
NW_006803961.1,3499916,6364443,5030577,150,0.0716,0.1111,0.3817,0.619
NW_006803961.1,3832399,6628710,5274737,147,0.0666,0.1186,0.3639,0.6024
NW_006803961.1,3954267,6926815,5459371,152,0.0657,0.1204,0.3532,0.5917
NW_006803961.1,4212766,7112442,5756212,146,0.0535,0.1253,0.3596,0.6154
NW_006803961.1,4519150,7158268,5918008,138,0.0522,0.1197,0.3597,0.6272
NW_006803962.1,63526,2510624,1283470,154,0.076,0.0952,0.361,0.6174
NW_006803962.1,298569,2874230,1555436,158,0.0656,0.0907,0.3523,0.6397
NW_006803962.1,459913,3131356,1847302,159,0.0674,0.0857,0.3877,0.6711
NW_006803962.1,689778,3389073,2069213,157,0.0614,0.0897,0.3881,0.6777
NW_006803962.1,1000890,3582024,2240692,155,0.0555,0.09,0.3945,0.694
NW_006803962.1,1344147,3808398,2454712,157,0.0604,0.094,0.4119,0.6892
NW_006803962.1,1450509,4134359,2688360,159,0.0631,0.0833,0.4297,0.7105
NW_006803962.1,1659736,4343065,2945458,165,0.061,0.0861,0.4189,0.7043
NW_006803962.1,1894147,4455390,3164804,156,0.0603,0.0806,0.4577,0.735
NW_006803962.1,2015037,4542914,3365327,152,0.0557,0.0811,0.4612,0.7448
NW_006803962.1,2174551,4865237,3587632,151,0.0669,0.0834,0.4705,0.7252
NW_006803962.1,2523132,5157881,3812083,146,0.068,0.0826,0.4748,0.7262
NW_006803962.1,2896498,5324275,4102256,138,0.067,0.0872,0.4848,0.7269
NW_006803962.1,3155760,5479439,4325734,129,0.0581,0.0864,0.4851,0.7443
NW_006803962.1,3389768,5593205,4511747,126,0.0589,0.0865,0.5041,0.7512
NW_006803962.1,3650577,5728664,4676268,123,0.0586,0.0852,0.5148,0.7579
NW_006803962.1,3867150,5946850,4903582,124,0.0548,0.082,0.5371,0.7774
NW_006803962.1,4158632,6158000,5111333,121,0.0538,0.0866,0.5219,0.7676
NW_006803962.1,4351586,6420501,5373403,116,0.0538,0.0855,0.5157,0.7664
NW_006803962.1,4458775,6511194,5550318,118,0.0557,0.0834,0.5069,0.7621
NW_006803962.1,4575270,6685246,5721378,117,0.0571,0.086,0.4929,0.7501
NW_006803962.1,4888577,6811870,5889317,112,0.0468,0.0866,0.4952,0.7693
NW_006803962.1,5163520,6995494,6063917,113,0.0469,0.098,0.4957,0.754
NW_006803962.1,5329043,7027915,6192507,105,0.0502,0.0989,0.5038,0.7503
NW_006803963.1,22639,2390781,1317318,153,0.0815,0.1092,0.4214,0.6331
NW_006803963.1,352913,2693866,1539636,154,0.0839,0.1051,0.3955,0.615
NW_006803963.1,620395,3057174,1751001,159,0.0827,0.0975,0.3972,0.6298
NW_006803963.1,958381,3326620,2026560,156,0.0827,0.1003,0.3851,0.6161
NW_006803963.1,1147436,3605893,2273844,156,0.093,0.1013,0.3895,0.5984
NW_006803963.1,1299191,3811356,2442537,155,0.0868,0.103,0.3687,0.5901
NW_006803963.1,1478018,4285803,2711796,155,0.0814,0.1043,0.3682,0.5985
NW_006803963.1,1671130,4452860,2972223,152,0.0878,0.1061,0.3895,0.6014
NW_006803963.1,1836731,4780130,3267335,157,0.0902,0.111,0.3892,0.5896
NW_006803963.1,2042520,5013112,3474217,161,0.0899,0.115,0.3894,0.5846
NW_006803963.1,2273216,5421918,3753016,166,0.0984,0.1112,0.4068,0.5889
NW_006803963.1,2464602,5818098,4087979,164,0.0955,0.1054,0.4067,0.6019
NW_006803963.1,2758189,6113625,4367879,165,0.0939,0.1046,0.3995,0.6002
NW_006803963.1,3072221,6441632,4676332,163,0.0965,0.1,0.399,0.6015
NW_006803963.1,3365476,6864680,5056167,165,0.092,0.1046,0.3797,0.5874
NW_006803963.1,3617876,6982591,5269025,153,0.0824,0.0998,0.3841,0.6167
NW_006803964.1,8737,2331159,1248497,131,0.0624,0.0956,0.4566,0.7093
NW_006803964.1,251290,2601418,1449869,129,0.0563,0.1012,0.4544,0.7118
NW_006803964.1,508637,2987807,1720499,133,0.0585,0.0952,0.4358,0.7056
NW_006803964.1,792567,3201215,1980018,129,0.0679,0.0888,0.4313,0.6941
NW_006803964.1,1010312,3351263,2150695,131,0.0602,0.0912,0.4278,0.7035
NW_006803964.1,1174468,3486009,2303201,128,0.0436,0.0913,0.4378,0.7423
NW_006803964.1,1420078,3661106,2560862,129,0.0525,0.1062,0.4254,0.6952
NW_006803964.1,1605549,3848374,2736911,136,0.0551,0.1052,0.4024,0.6767
NW_006803964.1,1700559,4009163,2892334,141,0.0672,0.1037,0.3658,0.6262
NW_006803964.1,1970733,4275538,3166750,138,0.0673,0.097,0.3467,0.6206
NW_006803964.1,2103889,4568094,3373763,140,0.0772,0.0987,0.3392,0.5893
NW_006803964.1,2342036,4711830,3586565,134,0.0803,0.0938,0.3205,0.572
NW_006803964.1,2649192,5043279,3786908,136,0.0849,0.0914,0.3407,0.5863
NW_006803964.1,2999495,5333813,4091381,132,0.0888,0.0912,0.337,0.5749
NW_006803964.1,3214032,5450621,4271886,133,0.0901,0.0925,0.3093,0.5405
NW_006803964.1,3352152,5582782,4412840,130,0.0919,0.0942,0.2989,0.5216
NW_006803964.1,3488512,5734353,4584427,136,0.0944,0.0976,0.3256,0.541
NW_006803964.1,3686628,5858753,4775637,127,0.0867,0.0946,0.3374,0.5741
NW_006803964.1,3866722,6074422,5018760,127,0.0838,0.0927,0.3236,0.5695
NW_006803964.1,4048793,6290855,5203547,126,0.0799,0.1009,0.3417,0.5826
NW_006803964.1,4318268,6506386,5541678,131,0.0763,0.0932,0.3237,0.5852
NW_006803964.1,4573635,6660816,5704285,129,0.0786,0.0965,0.3445,0.5951
NW_006803964.1,4809339,6786703,5830546,124,0.0848,0.0926,0.3559,0.5988
NW_006803965.1,2384,2812989,1208859,141,0.0528,0.0834,0.4586,0.746
NW_006803965.1,122132,3008541,1348868,139,0.0515,0.0905,0.4731,0.7452
NW_006803965.1,406660,3185313,1652442,127,0.0493,0.084,0.4842,0.7635
NW_006803965.1,612800,3323586,1869001,123,0.0513,0.0787,0.4547,0.7537
NW_006803965.1,854594,3552984,2144808,118,0.0517,0.0731,0.4512,0.7596
NW_006803965.1,1059621,3731852,2352947,116,0.0512,0.0752,0.4375,0.7508
NW_006803965.1,1260508,3917387,2602814,122,0.0509,0.0792,0.474,0.7628
NW_006803965.1,1447290,4142561,2834258,123,0.0542,0.0791,0.468,0.7538
NW_006803965.1,1648050,4281484,3014824,117,0.0471,0.0818,0.4693,0.7643
NW_006803965.1,1887647,4414945,3288174,108,0.0424,0.0856,0.4474,0.758
NW_006803965.1,2267002,4581675,3556057,105,0.0328,0.0925,0.4635,0.7747
NW_006803965.1,2852167,4767619,3867274,99,0.0383,0.0816,0.4682,0.7815
NW_006803965.1,3034372,4970946,4013491,102,0.0419,0.0729,0.4495,0.7792
NW_006803965.1,3207375,5222153,4225918,106,0.0375,0.0809,0.4432,0.7734
NW_006803965.1,3361215,5485483,4435209,112,0.0353,0.0838,0.4546,0.7784
NW_006803965.1,3577158,5759299,4642317,111,0.0355,0.0896,0.4523,0.7684
NW_006803965.1,3750899,6028689,4863273,122,0.043,0.08,0.4739,0.7767
NW_006803965.1,3918115,6202449,5110096,120,0.0429,0.0731,0.4682,0.7846
NW_006803965.1,4165243,6416225,5326940,121,0.0475,0.0758,0.4582,0.7673
NW_006803965.1,4286850,6578412,5429521,122,0.0481,0.0795,0.4702,0.7661
NW_006803965.1,4433310,6791428,5570708,123,0.0529,0.069,0.4641,0.769
NW_006803965.1,4602533,6991741,5758109,120,0.0603,0.0727,0.4654,0.7499
NW_006803966.1,879,1847689,920026,111,0.065,0.0907,0.3826,0.6648
NW_006803966.1,224171,2286296,1148465,111,0.0747,0.091,0.3625,0.628
NW_006803966.1,324747,2471605,1320398,113,0.0784,0.0955,0.3939,0.6385
NW_006803966.1,549825,2940660,1614361,114,0.0887,0.0831,0.4005,0.6416
NW_006803966.1,752634,3213369,1884289,118,0.0892,0.0736,0.3885,0.6459
NW_006803966.1,862334,3560602,2134961,123,0.098,0.0693,0.3826,0.6303
NW_006803966.1,1091053,3876276,2404285,129,0.0965,0.0685,0.3692,0.624
NW_006803966.1,1258336,4160864,2593093,126,0.1021,0.0671,0.3601,0.607
NW_006803966.1,1406664,4361633,2770888,125,0.1068,0.0678,0.3469,0.5846
NW_006803966.1,1580363,4675086,3038310,121,0.1137,0.0594,0.3524,0.5886
NW_006803966.1,1750983,4793634,3278012,122,0.1109,0.0669,0.3585,0.5883
NW_006803966.1,1867831,4940525,3476211,124,0.1075,0.0682,0.3684,0.6016
NW_006803966.1,2295904,5099190,3780419,121,0.104,0.0678,0.3872,0.6245
NW_006803966.1,2493943,5189714,4005473,123,0.0975,0.0634,0.3598,0.622
NW_006803966.1,2945437,5408664,4299452,121,0.0882,0.0851,0.3659,0.6123
NW_006803966.1,3249372,5485765,4530147,110,0.0817,0.0982,0.3919,0.6266
NW_006803966.1,3608405,5782609,4779733,106,0.0613,0.0948,0.4236,0.6934
NW_006803966.1,3880326,5986492,5061191,106,0.0512,0.0904,0.4322,0.7251
NW_006803966.1,4200144,6143963,5220740,109,0.0504,0.0947,0.4471,0.7286
NW_006803966.1,4376877,6353315,5380291,111,0.0491,0.0983,0.4548,0.7298
NW_006803966.1,4691061,6537429,5528409,112,0.0489,0.0997,0.4558,0.7287
NW_006803966.1,4803706,6852503,5726738,115,0.0498,0.0882,0.4549,0.7432
NW_006803966.1,4940849,7100220,5937537,120,0.0542,0.082,0.4207,0.7254
NW_006803967.1,882,2213824,1159760,125,0.0853,0.099,0.4065,0.6295
NW_006803967.1,296013,2416716,1366990,118,0.0887,0.0927,0.4191,0.6412
NW_006803967.1,517102,2557876,1519348,117,0.0904,0.0908,0.4211,0.6422
NW_006803967.1,612801,2791150,1653796,116,0.0851,0.0921,0.4046,0.6384
NW_006803967.1,794062,2919208,1858257,118,0.0793,0.088,0.4177,0.6645
NW_006803967.1,1030418,3045228,2027126,113,0.0728,0.0771,0.4213,0.6955
NW_006803967.1,1268899,3150191,2208243,107,0.0675,0.0758,0.4343,0.7154
NW_006803967.1,1502887,3286350,2449620,105,0.0573,0.0709,0.4108,0.7305
NW_006803967.1,1777978,3423295,2665501,103,0.0496,0.0699,0.4198,0.7532
NW_006803967.1,1909719,3626860,2821852,104,0.0458,0.0713,0.4049,0.7515
NW_006803967.1,2096327,3792277,2967866,102,0.047,0.0761,0.3965,0.7362
NW_006803967.1,2291184,4096191,3195401,104,0.05,0.0916,0.4341,0.7269
NW_006803967.1,2445787,4392459,3385702,111,0.0543,0.0918,0.4238,0.7119
NW_006803967.1,2574726,4538979,3558939,117,0.0665,0.1079,0.4221,0.6635
NW_006803967.1,2804030,4957876,3782290,127,0.0876,0.1001,0.4249,0.6369
NW_006803967.1,2936094,5112990,4003457,131,0.0914,0.1036,0.3907,0.5991
NW_006803967.1,3050560,5240039,4167453,137,0.0925,0.0996,0.3981,0.6088
NW_006803967.1,3156333,5405736,4325963,143,0.0902,0.1021,0.3973,0.6089
NW_006803967.1,3288540,5588971,4527565,142,0.0983,0.1022,0.3762,0.5759
NW_006803967.1,3467025,5847922,4729266,142,0.1047,0.1048,0.3622,0.5473
NW_006803967.1,3636260,5991678,4898148,142,0.1163,0.1082,0.379,0.5373
NW_006803967.1,3829406,6135035,5063109,144,0.1194,0.1063,0.3705,0.5262
NW_006803967.1,4101787,6445843,5279495,145,0.116,0.1032,0.3516,0.518
NW_006803967.1,4405624,6653804,5520039,146,0.1125,0.1002,0.3475,0.5246
NW_006803967.1,4542202,6701943,5614310,134,0.1057,0.0909,0.3365,0.5403
NW_006803968.1,47922,2400233,1229894,126,0.0693,0.0964,0.4312,0.6803
NW_006803968.1,325459,2614120,1447363,121,0.063,0.0923,0.4533,0.711
NW_006803968.1,450111,2777623,1541595,123,0.0634,0.0975,0.4669,0.7105
NW_006803968.1,720215,2918454,1757911,116,0.051,0.1074,0.4856,0.7291
NW_006803968.1,932529,3073164,1981242,118,0.0543,0.103,0.512,0.7412
NW_006803968.1,1115766,3217025,2181239,118,0.0562,0.1055,0.506,0.7321
NW_006803968.1,1368271,3368512,2389386,109,0.0602,0.1149,0.4878,0.7041
NW_006803968.1,1568678,3634683,2627490,111,0.0554,0.1095,0.5303,0.7392
NW_006803968.1,1730637,3784825,2870835,111,0.0659,0.0975,0.5256,0.7344
NW_006803968.1,1991215,4040502,3073489,113,0.0594,0.0975,0.5286,0.7467
NW_006803968.1,2194908,4279556,3216700,115,0.0595,0.0984,0.5399,0.75
NW_006803968.1,2416364,4548265,3414455,110,0.0564,0.0925,0.5118,0.7511
NW_006803968.1,2628606,4804948,3690256,119,0.0568,0.1081,0.4928,0.7213
NW_006803968.1,2778388,4931113,3845177,124,0.0621,0.1009,0.4721,0.7109
NW_006803968.1,2925777,5061243,3968311,124,0.0656,0.1007,0.4584,0.6973
NW_006803968.1,3092084,5207636,4161281,118,0.0596,0.1044,0.4425,0.6943
NW_006803968.1,3223853,5403536,4316877,115,0.0597,0.1048,0.4476,0.6966
NW_006803968.1,3391338,5635152,4527569,124,0.0547,0.1054,0.4776,0.7212
NW_006803968.1,3672185,5732205,4722130,111,0.0533,0.1043,0.4684,0.7205
NW_006803968.1,3822299,5847629,4901218,108,0.0584,0.1103,0.4821,0.7103
NW_006803968.1,4080795,6004525,5127614,111,0.0572,0.1154,0.4504,0.6881
NW_006803968.1,4300420,6189419,5279340,110,0.0578,0.1173,0.4102,0.6585
NW_006803968.1,4563361,6347272,5420317,111,0.0525,0.1159,0.4304,0.6842
NW_006803968.1,4864220,6540394,5665608,101,0.0553,0.1031,0.4052,0.6814
NW_006803968.1,4945106,6675592,5834333,101,0.048,0.1041,0.4197,0.7037
NW_006803968.1,5066204,6745518,5946453,98,0.0432,0.0991,0.4263,0.725
NW_006803969.1,36594,3372543,1801077,142,0.0593,0.0952,0.4173,0.6929
NW_006803969.1,416462,3730068,2157969,144,0.0607,0.0973,0.4389,0.7003
NW_006803969.1,629240,3869337,2409290,142,0.0561,0.1022,0.434,0.6991
NW_006803969.1,1081015,4177575,2816216,140,0.0588,0.0991,0.4726,0.7197
NW_006803969.1,1573887,4356322,3089392,135,0.0606,0.104,0.4707,0.7088
NW_006803969.1,2062733,4478036,3287684,129,0.0562,0.1038,0.4954,0.7293
NW_006803969.1,2241924,4798372,3560257,136,0.059,0.1088,0.4827,0.7115
NW_006803969.1,2415125,4983031,3785911,143,0.0552,0.1116,0.497,0.7217
NW_006803969.1,2665153,5136455,3957619,140,0.057,0.1066,0.5201,0.7357
NW_006803969.1,3009180,5279449,4187586,130,0.051,0.1012,0.5155,0.7509
NW_006803969.1,3126534,5489620,4402230,130,0.0495,0.1025,0.5118,0.7503
NW_006803969.1,3497781,5618250,4535997,127,0.05,0.1058,0.4964,0.7382
NW_006803969.1,3763425,5824153,4756685,119,0.0498,0.1037,0.5079,0.7465
NW_006803969.1,3917749,5893977,4886829,116,0.0478,0.1079,0.5153,0.7479
NW_006803969.1,4181443,6083499,5141993,114,0.0415,0.0998,0.4575,0.744
NW_006803969.1,4376231,6459071,5388961,121,0.0464,0.0895,0.4781,0.7586
NW_006803969.1,4546665,6704654,5581798,125,0.0441,0.0992,0.455,0.7382
NW_006803969.1,4801622,6938189,5835179,122,0.0456,0.0922,0.4617,0.7488
NW_006803969.1,4990317,7058953,6029944,114,0.0477,0.0884,0.4664,0.7523
NW_006803969.1,5140567,7209341,6184701,115,0.0443,0.0969,0.4653,0.7464
NW_006803970.1,120694,3464175,1665441,157,0.0473,0.0954,0.3983,0.7055
NW_006803970.1,408679,3879931,1948269,161,0.0489,0.0961,0.4093,0.7078
NW_006803970.1,664306,4160495,2205884,159,0.0516,0.0931,0.3983,0.7
NW_006803970.1,997338,4401517,2503808,151,0.0395,0.0992,0.3917,0.7121
NW_006803970.1,1169825,4753859,2842819,146,0.0441,0.0982,0.4068,0.7132
NW_006803970.1,1453769,5049047,3174439,147,0.0431,0.0975,0.4251,0.7271
NW_006803970.1,1733722,5168511,3427199,144,0.0364,0.0943,0.4114,0.7385
NW_006803970.1,2026470,5304353,3762007,140,0.0383,0.0917,0.4285,0.7478
NW_006803970.1,2288280,5468121,4088350,133,0.0397,0.0911,0.448,0.7556
NW_006803970.1,2818338,5613454,4363481,124,0.0398,0.0848,0.4496,0.7656
NW_006803970.1,3230885,5799529,4678915,117,0.0446,0.0778,0.4669,0.7739
NW_006803970.1,3478252,6072536,4894793,124,0.0463,0.077,0.4776,0.7764
NW_006803970.1,3906173,6326710,5173092,120,0.0419,0.0741,0.4999,0.7976
NW_006803970.1,4166426,6572458,5470946,129,0.0377,0.1022,0.4933,0.764
NW_006803970.1,4460067,6760289,5648652,126,0.0395,0.1071,0.4616,0.7392
NW_006803970.1,4771258,7040441,5849252,124,0.0345,0.1141,0.4518,0.7339
NW_006803970.1,5071873,7041286,5960862,111,0.0375,0.115,0.4428,0.7219
NW_006803971.1,2625,4078512,2238713,140,0.0641,0.0892,0.4213,0.6947
NW_006803971.1,468347,4228769,2501874,143,0.0559,0.0896,0.4021,0.6989
NW_006803971.1,964974,4694887,2938343,145,0.0592,0.1039,0.3874,0.6594
NW_006803971.1,1565088,5007191,3364579,131,0.0511,0.1056,0.3858,0.6726
NW_006803971.1,2091664,5137371,3634821,126,0.0608,0.0934,0.3698,0.6598
NW_006803971.1,2499765,5358838,3946297,120,0.0601,0.0975,0.3689,0.6538
NW_006803971.1,2938397,5953718,4293099,125,0.0655,0.0918,0.3603,0.6448
NW_006803971.1,3240197,6249613,4633682,117,0.0681,0.0903,0.3708,0.6499
NW_006803971.1,3463568,6551895,4959321,114,0.0707,0.0969,0.3801,0.6413
NW_006803971.1,3693902,7058894,5229986,117,0.066,0.0847,0.3737,0.6657
NW_006803971.1,3940393,7234350,5444164,120,0.0666,0.0896,0.3516,0.6387
NW_006803971.1,4112822,7341032,5592442,117,0.0682,0.0871,0.3407,0.63
NW_006803972.1,1388,2241892,1130624,139,0.085,0.0997,0.3602,0.5912
NW_006803972.1,316107,2488719,1330988,134,0.084,0.1016,0.3462,0.5771
NW_006803972.1,588351,2850119,1585110,138,0.0867,0.0988,0.3734,0.6009
NW_006803972.1,766271,3154891,1805962,134,0.1102,0.096,0.3728,0.5595
NW_006803972.1,869876,3560970,2055718,144,0.1036,0.0985,0.3735,0.569
NW_006803972.1,1182471,3908281,2436090,142,0.1013,0.0915,0.3809,0.5899
NW_006803972.1,1413407,4266828,2666602,138,0.0957,0.1011,0.4101,0.6102
NW_006803972.1,1555317,4560409,2913404,137,0.0952,0.0987,0.417,0.6196
NW_006803972.1,1658333,5031830,3366321,153,0.0961,0.0994,0.4098,0.6116
NW_006803972.1,1855601,5243761,3591608,151,0.0957,0.1049,0.416,0.6094
NW_006803972.1,2118618,5581218,3902812,155,0.0919,0.1083,0.4158,0.6114
NW_006803972.1,2245454,5650469,4025630,154,0.0854,0.1152,0.4185,0.6157
NW_006803972.1,2631116,5782433,4289237,152,0.087,0.1168,0.4002,0.5964
NW_006803972.1,2850382,6127136,4609666,155,0.0921,0.1154,0.3783,0.5703
NW_006803972.1,3194433,6337257,4865599,156,0.0814,0.1181,0.3761,0.5847
NW_006803972.1,3627680,6591599,5164488,147,0.0775,0.1163,0.3822,0.6002
