scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
NW_006803958.1,2163864,4646278,3527030,110,110,0.5657,0.1411,0.6009,0.0285,0.0253
NW_006803958.1,2363650,4841825,3751913,110,110,0.5241,1.1411,-0.3705,-0.0421,-0.0352
NW_006803958.1,2750147,5004802,3968040,110,110,0.3991,1.1411,-0.4818,-0.0581,-0.0473
NW_006803958.1,2952404,5206507,4174055,110,110,0.411,1.1411,-0.4703,-0.0573,-0.0418
NW_006803958.1,3295209,5393207,4376586,110,109,0.411,1.0363,-0.432,-0.0534,-0.0401
NW_006803958.1,3505074,5635617,4572451,110,109,0.4161,1.0874,-0.4465,-0.0567,-0.0406
NW_006803958.1,3800436,5741636,4763254,110,109,0.4161,1.1165,-0.457,-0.0626,-0.0427
NW_006803958.1,3980866,5893132,4938083,110,109,0.7911,1.1165,-0.1706,-0.0256,-0.0174
NW_006803958.1,4113986,6037705,5114621,110,109,0.8879,1.1165,-0.114,-0.0155,-0.0108
NW_006803958.1,4309887,6173652,5291746,110,109,1.0245,1.2317,-0.0918,-0.014,-0.0095
NW_006803958.1,4477977,6402528,5465427,110,109,0.7675,1.1954,-0.218,-0.0302,-0.0202
NW_006803958.1,4667051,6655824,5641623,110,109,0.6634,1.1954,-0.2862,-0.0432,-0.0279
NW_006803958.1,4843991,6884532,5826283,110,109,0.6958,0.2195,0.5203,0.0457,0.0276
NW_006803958.1,5039159,7213767,6022776,110,109,0.7958,0.2195,0.5676,0.0551,0.0336
NW_006803958.1,5255663,7571033,6226872,110,109,0.9983,0.2195,0.6395,0.0737,0.0498
NW_006803958.1,5397439,7933789,6453548,110,110,1.0566,0.2195,0.6559,0.0722,0.0496
NW_006803958.1,5645471,7955561,6574315,102,102,1.0516,0.1685,0.7238,0.0838,0.0598
NW_006803959.1,54095,3307157,1541740,110,108,1.0136,0.2133,0.6522,0.0575,0.0376
NW_006803959.1,335840,3567895,1836900,110,108,0.9927,0.2441,0.6053,0.052,0.0363
NW_006803959.1,575887,3851242,2135076,110,108,0.9511,0.1798,0.682,0.057,0.0392
NW_006803959.1,755574,4289116,2448436,110,108,0.9511,0.1798,0.682,0.0574,0.0397
NW_006803959.1,1072133,4543582,2772910,110,108,0.9117,0.0802,0.8383,0.0567,0.0453
NW_006803959.1,1332185,4662106,3082978,110,109,0.9135,0.0692,0.8591,0.0613,0.0489
NW_006803959.1,1615613,4859932,3385406,110,109,1.0135,0.0692,0.8721,0.0751,0.0568
NW_006803959.1,1910660,5076144,3677542,110,109,1.0552,0.0692,0.8769,0.0687,0.0556
NW_006803959.1,2195443,5307612,3961667,110,110,1.0552,0.0692,0.8769,0.0733,0.0573
NW_006803959.1,2672514,5653435,4235626,110,109,1.0516,0.0308,0.9431,0.0701,0.0526
NW_006803959.1,2898445,6019388,4518884,110,109,0.3016,0.0571,0.6817,0.0191,0.0147
NW_006803959.1,3334170,6287328,4801069,110,109,0.3053,1.0302,-0.5427,-0.0562,-0.0402
NW_006803959.1,3568225,6639887,5081797,110,109,0.3321,1.7494,-0.6809,-0.1138,-0.0723
NW_006803959.1,3868486,6993348,5365707,110,109,0.4571,1.7494,-0.5857,-0.0945,-0.0623
NW_006803959.1,4323223,7401900,5619164,108,106,0.4571,1.7868,-0.5926,-0.1038,-0.0649
NW_006803960.1,19578,3835179,1980078,110,109,0.3303,1.0442,-0.5194,-0.0592,-0.0433
NW_006803960.1,377449,4076111,2323498,110,109,0.4303,1.0827,-0.4312,-0.0675,-0.0431
NW_006803960.1,707676,4309913,2655243,110,109,0.4255,1.0596,-0.427,-0.0645,-0.0407
NW_006803960.1,1052879,4689977,2996036,110,109,0.7354,1.0326,-0.168,-0.0315,-0.0199
NW_006803960.1,1402221,4818800,3315797,110,109,1.1445,1.0326,0.0514,0.0116,0.007
NW_006803960.1,1739023,5082614,3626125,110,109,1.0991,1.0326,0.0312,0.0064,0.0039
NW_006803960.1,2202324,5242295,3921001,110,110,1.1637,1.0556,0.0487,0.0115,0.0074
NW_006803960.1,2607426,5443236,4190807,110,110,1.0002,1.1075,-0.0509,-0.009,-0.0062
NW_006803960.1,2957251,5725756,4450191,110,110,1.0002,0.9797,0.0103,0.0017,0.0011
NW_006803960.1,3296819,6163550,4718002,110,110,1.0002,0.9797,0.0103,0.0018,0.0012
NW_006803960.1,3716858,6284004,4965211,110,110,1.001,0.1514,0.7372,0.0738,0.0507
NW_006803960.1,3923121,6545459,5206615,110,110,0.9627,0.1181,0.7815,0.0778,0.0551
NW_006803960.1,4113249,6751751,5446884,110,110,0.8627,0.1059,0.7813,0.0695,0.0525
NW_006803960.1,4401290,6934980,5692116,110,110,0.9011,0.1049,0.7914,0.0714,0.0554
NW_006803960.1,4707795,7169581,5917628,110,110,0.5832,0.9435,-0.236,-0.0314,-0.0217
NW_006803960.1,4822150,7316698,6145506,110,110,0.3741,0.9435,-0.4322,-0.053,-0.0384
NW_006803960.1,5112446,7572521,6368452,110,109,0.3741,0.9435,-0.4322,-0.0576,-0.041
NW_006803960.1,5266117,7972770,6600103,109,108,0.3741,0.9931,-0.4528,-0.0552,-0.0408
NW_006803961.1,29145,2922881,1473042,110,107,0.4291,0.0753,0.7014,0.0269,0.0194
NW_006803961.1,326851,3071637,1728748,110,106,0.4291,0.0753,0.7014,0.0283,0.0201
NW_006803961.1,555781,3184152,1974964,110,106,0.5335,0.1017,0.6797,0.0296,0.0203
NW_006803961.1,767063,3322909,2213062,110,107,0.6685,0.4167,0.232,0.02,0.0135
NW_006803961.1,987574,3455919,2440119,110,108,0.6685,0.3855,0.2685,0.0206,0.0143
NW_006803961.1,1381978,3795923,2660421,110,108,0.425,0.3917,0.0407,0.0024,0.0018
NW_006803961.1,1567099,3949844,2879283,110,108,0.5315,0.3477,0.2091,0.0139,0.0101
NW_006803961.1,1913157,4188157,3095545,110,108,0.3926,1.1987,-0.5066,-0.0665,-0.0459
NW_006803961.1,2119827,4461613,3307992,110,108,0.4608,1.2039,-0.4464,-0.0631,-0.0444
NW_006803961.1,2385513,4719480,3522206,110,108,0.7209,1.2039,-0.2509,-0.0377,-0.0272
NW_006803961.1,2765666,4994880,3731437,110,109,0.7187,1.2858,-0.2829,-0.0487,-0.034
NW_006803961.1,2929171,5279924,3941003,110,109,0.8666,1.2858,-0.1948,-0.0347,-0.0264
NW_006803961.1,3075577,5549030,4160644,110,110,0.8666,1.2858,-0.1948,-0.0354,-0.025
NW_006803961.1,3218285,5877843,4395217,110,110,0.7622,1.2931,-0.2583,-0.0489,-0.0367
NW_006803961.1,3323276,6088179,4641988,110,110,0.6535,1.0093,-0.214,-0.0307,-0.0241
NW_006803961.1,3499916,6364443,4905097,110,110,0.7785,1.8843,-0.4153,-0.1048,-0.0708
NW_006803961.1,3832399,6628710,5170925,110,110,0.7721,1.8781,-0.4173,-0.0952,-0.0669
NW_006803961.1,3954267,6926815,5438279,110,110,2.1655,1.9461,0.0534,0.0175,0.0124
NW_006803961.1,4212766,7112442,5704056,110,110,2.5594,1.1175,0.3922,0.1008,0.0767
NW_006803961.1,4519150,7158268,5879001,103,103,2.4809,1.1122,0.3809,0.1167,0.0843
NW_006803962.1,63526,2510624,1283007,110,109,0.3762,1.311,-0.554,-0.0792,-0.0561
NW_006803962.1,298569,2874230,1512225,110,109,0.3498,1.1267,-0.5261,-0.0717,-0.0464
NW_006803962.1,459913,3131356,1753742,110,110,0.3498,1.1267,-0.5261,-0.0601,-0.0432
NW_006803962.1,689778,3389073,2001509,110,110,0.4498,1.1814,-0.4485,-0.0555,-0.0404
NW_006803962.1,1000890,3582024,2242376,110,110,0.2909,1.1467,-0.5953,-0.0795,-0.0543
NW_006803962.1,1344147,3808398,2474695,110,110,0.527,2.0325,-0.5882,-0.112,-0.0782
NW_006803962.1,1450509,4134359,2711053,110,110,1.2065,3.0404,-0.4318,-0.1205,-0.084
NW_006803962.1,1659736,4343065,2958199,110,110,1.1934,3.0404,-0.4363,-0.1142,-0.0824
NW_006803962.1,1894147,4455390,3198478,110,110,1.0684,3.0068,-0.4757,-0.111,-0.079
NW_006803962.1,2015037,4542914,3432097,110,110,1.0431,3.0512,-0.4905,-0.1158,-0.0796
NW_006803962.1,2174551,4865237,3670910,110,110,1.0431,2.0762,-0.3312,-0.0551,-0.0395
NW_006803962.1,2523132,5157881,3918211,110,110,1.0431,2.0762,-0.3312,-0.0546,-0.0374
NW_006803962.1,2896498,5324275,4149970,110,110,1.2681,2.0762,-0.2417,-0.0383,-0.0282
NW_006803962.1,3155760,5479439,4368177,110,109,1.2681,2.0762,-0.2417,-0.0404,-0.0298
NW_006803962.1,3389768,5593205,4573578,110,107,1.1681,2.0216,-0.2676,-0.0419,-0.0319
NW_006803962.1,3650577,5728664,4770271,110,107,1.1681,2.0216,-0.2676,-0.0412,-0.0316
NW_006803962.1,3867150,5946850,4961389,110,107,0.932,1.0565,-0.0626,-0.0063,-0.0049
NW_006803962.1,4158632,6158000,5149205,110,107,0.225,0.1486,0.2045,0.0039,0.0029
NW_006803962.1,4351586,6420501,5335139,110,107,0.225,0.1486,0.2045,0.0041,0.0029
NW_006803962.1,4458775,6511194,5524286,110,107,0.35,0.1486,0.4039,0.0114,0.0083
NW_006803962.1,4575270,6685246,5714855,110,107,0.35,0.1,0.5556,0.016,0.0108
NW_006803962.1,4888577,6811870,5901216,110,106,0.6,0.1269,0.651,0.0359,0.0238
NW_006803962.1,5163520,6995494,6070186,110,106,0.6,0.1269,0.651,0.0371,0.0261
NW_006803962.1,5329043,7027915,6177695,103,99,nan,nan,nan,nan,nan
NW_006803963.1,22639,2390781,1337555,110,110,1.8577,2.0242,-0.0429,-0.0117,-0.0079
NW_006803963.1,352913,2693866,1555648,110,110,2.5632,2.0242,0.1175,0.0374,0.0256
NW_006803963.1,620395,3057174,1779197,110,110,2.6542,1.9357,0.1565,0.0475,0.0349
NW_006803963.1,958381,3326620,1992822,110,110,2.6554,2.9271,-0.0487,-0.0189,-0.0139
NW_006803963.1,1147436,3605893,2212993,110,110,2.2844,3.0751,-0.1475,-0.0566,-0.0401
NW_006803963.1,1299191,3811356,2440316,110,110,2.7711,3.553,-0.1236,-0.0532,-0.0377
NW_006803963.1,1478018,4285803,2689391,110,110,2.4118,4.4805,-0.3001,-0.1669,-0.0991
NW_006803963.1,1671130,4452860,2942852,110,110,2.2924,3.5557,-0.216,-0.1039,-0.0638
NW_006803963.1,1836731,4780130,3206930,110,110,2.3726,3.8474,-0.2371,-0.1153,-0.0705
NW_006803963.1,2042520,5013112,3481057,110,110,2.2716,3.8474,-0.2575,-0.119,-0.0736
NW_006803963.1,2273216,5421918,3764904,110,109,1.7283,4.8485,-0.4744,-0.2839,-0.154
NW_006803963.1,2464602,5818098,4062698,110,109,2.6033,4.935,-0.3093,-0.1793,-0.1003
NW_006803963.1,2758189,6113625,4370711,110,109,2.006,4.935,-0.422,-0.2588,-0.1317
NW_006803963.1,3072221,6441632,4680809,110,109,1.9151,4.935,-0.4409,-0.2984,-0.1385
NW_006803963.1,3365476,6864680,4995720,110,109,2.6743,3.902,-0.1867,-0.107,-0.0574
NW_006803963.1,3617876,6982591,5166350,101,100,2.4202,3.754,-0.216,-0.1338,-0.0711
NW_006803964.1,8737,2331159,1241937,110,109,1.4576,1.2184,0.0894,0.0152,0.011
NW_006803964.1,251290,2601418,1458087,110,108,1.4271,0.3726,0.5859,0.0656,0.0506
NW_006803964.1,508637,2987807,1676522,110,108,1.7271,0.2781,0.7226,0.096,0.0755
NW_006803964.1,792567,3201215,1899451,110,108,1.7271,0.2156,0.778,0.0937,0.0778
NW_006803964.1,1010312,3351263,2117880,110,108,1.6264,0.1899,0.7909,0.0865,0.0722
NW_006803964.1,1174468,3486009,2327974,110,108,1.6264,0.0649,0.9233,0.0871,0.0733
NW_006803964.1,1420078,3661106,2533824,110,107,1.9529,0.0292,0.9706,0.1035,0.0918
NW_006803964.1,1605549,3848374,2740529,110,107,1.9529,0.0292,0.9706,0.0966,0.0874
NW_006803964.1,1700559,4009163,2947359,110,107,1.8529,0.0827,0.9145,0.1036,0.0894
NW_006803964.1,1970733,4275538,3158444,110,107,1.0671,0.1608,0.7382,0.0595,0.0478
NW_006803964.1,2103889,4568094,3377804,110,108,2.0917,0.1608,0.8573,0.1094,0.0926
NW_006803964.1,2342036,4711830,3595803,110,107,2.0925,0.2688,0.7723,0.1078,0.0916
NW_006803964.1,2649192,5043279,3821092,110,108,2.01,0.45,0.6342,0.0921,0.0776
NW_006803964.1,2999495,5333813,4040798,110,108,2.6322,0.5,0.6807,0.1273,0.1076
NW_006803964.1,3214032,5450621,4248800,110,108,2.6322,0.5288,0.6654,0.1435,0.1157
NW_006803964.1,3352152,5582782,4452175,110,108,2.7579,0.5288,0.6782,0.1686,0.1337
NW_006803964.1,3488512,5734353,4659425,110,108,2.7579,0.5288,0.6782,0.1651,0.1259
NW_006803964.1,3686628,5858753,4860350,110,108,2.4314,0.6122,0.5977,0.1335,0.0897
NW_006803964.1,3866722,6074422,5060453,110,108,2.5564,0.6122,0.6136,0.1458,0.0897
NW_006803964.1,4048793,6290855,5261686,110,107,2.5564,0.5586,0.6413,0.1403,0.09
NW_006803964.1,4318268,6506386,5469585,110,107,2.3421,0.4806,0.6595,0.1239,0.0841
NW_006803964.1,4573635,6660816,5662566,110,107,1.3389,0.4806,0.4717,0.061,0.0415
NW_006803964.1,4809339,6786703,5793439,103,101,1.3381,0.3725,0.5645,0.0712,0.0483
NW_006803965.1,2384,2812989,1170663,110,107,0.2996,0.0204,0.8723,0.0169,0.0137
NW_006803965.1,122132,3008541,1433416,110,108,0.2122,0.0204,0.8243,0.0129,0.0109
NW_006803965.1,406660,3185313,1692153,110,108,0.1823,0.0204,0.7984,0.0096,0.0083
NW_006803965.1,612800,3323586,1942657,110,108,0.1764,0.0234,0.766,0.0094,0.008
NW_006803965.1,854594,3552984,2191181,110,109,0.2013,1.0076,-0.667,-0.05,-0.0404
NW_006803965.1,1059621,3731852,2439540,110,109,0.3013,1.0076,-0.5396,-0.0456,-0.0365
NW_006803965.1,1260508,3917387,2686675,110,108,0.3013,1.0076,-0.5396,-0.0429,-0.0352
NW_006803965.1,1447290,4142561,2931898,110,108,0.1481,1.033,-0.7492,-0.0613,-0.0491
NW_006803965.1,1648050,4281484,3173970,110,108,0.147,1.0284,-0.7499,-0.0624,-0.0472
NW_006803965.1,1887647,4414945,3408841,110,107,0.1305,1.0284,-0.7747,-0.0654,-0.0491
NW_006803965.1,2267002,4581675,3630286,110,107,0.1305,1.0296,-0.775,-0.0617,-0.0528
NW_006803965.1,2852167,4767619,3828012,110,107,0.1305,1.0296,-0.775,-0.063,-0.0532
NW_006803965.1,3034372,4970946,4004494,110,107,0.1305,1.0296,-0.775,-0.0643,-0.0541
NW_006803965.1,3207375,5222153,4187925,110,107,0.1305,1.0629,-0.7813,-0.0755,-0.0621
NW_006803965.1,3361215,5485483,4379478,110,107,0.1529,1.06,-0.7479,-0.0649,-0.0545
NW_006803965.1,3577158,5759299,4577867,110,107,0.128,0.1314,-0.0131,-0.0003,-0.0002
NW_006803965.1,3750899,6028689,4776890,110,107,0.0405,0.7981,-0.9034,-0.0533,-0.0448
NW_006803965.1,3918115,6202449,4981843,110,108,0.0405,0.7981,-0.9034,-0.0498,-0.0423
NW_006803965.1,4165243,6416225,5191605,110,107,0.0405,0.7726,-0.9004,-0.0482,-0.0378
NW_006803965.1,4286850,6578412,5397414,110,107,0.1822,0.7726,-0.6184,-0.038,-0.0304
NW_006803965.1,4433310,6791428,5610032,110,108,0.1822,1.7369,-0.8101,-0.1023,-0.0777
NW_006803965.1,4602533,6991741,5810958,108,106,0.2655,2.1267,-0.778,-0.1223,-0.0915
NW_006803966.1,879,1847689,970392,110,109,0.6422,0.4489,0.1772,0.0164,0.014
NW_006803966.1,224171,2286296,1149075,110,108,0.6422,0.4489,0.1772,0.0175,0.0148
NW_006803966.1,324747,2471605,1342649,110,108,0.6422,0.8665,-0.1487,-0.02,-0.0166
NW_006803966.1,549825,2940660,1550251,110,108,0.7672,0.7951,-0.0179,-0.0025,-0.0021
NW_006803966.1,752634,3213369,1769738,110,108,0.8662,0.7951,0.0428,0.0061,0.0048
NW_006803966.1,862334,3560602,2005171,110,109,1.605,0.8538,0.3056,0.0669,0.0521
NW_006803966.1,1091053,3876276,2257894,110,109,1.569,1.0124,0.2156,0.0574,0.0398
NW_006803966.1,1258336,4160864,2519029,110,109,1.569,1.0124,0.2156,0.0564,0.037
NW_006803966.1,1406664,4361633,2788071,110,109,1.569,0.7345,0.3623,0.0903,0.0572
NW_006803966.1,1580363,4675086,3065305,110,109,1.694,0.7345,0.3951,0.1124,0.068
NW_006803966.1,1750983,4793634,3347060,110,108,1.6635,0.7608,0.3723,0.1065,0.0638
NW_006803966.1,1867831,4940525,3626033,110,107,1.4885,0.7608,0.3235,0.1156,0.0597
NW_006803966.1,2295904,5099190,3896744,110,108,1.5506,0.7608,0.3417,0.069,0.0455
NW_006803966.1,2493943,5189714,4148190,110,108,1.6756,0.3098,0.6879,0.1115,0.0724
NW_006803966.1,2945437,5408664,4383207,110,108,1.5506,0.3098,0.6669,0.0958,0.0629
NW_006803966.1,3249372,5485765,4598872,110,108,1.3259,0.3098,0.6211,0.0732,0.0514
NW_006803966.1,3608405,5782609,4803020,110,108,0.4728,0.2512,0.3061,0.0153,0.0109
NW_006803966.1,3880326,5986492,4999899,110,108,0.4703,0.0648,0.7579,0.0254,0.0196
NW_006803966.1,4200144,6143963,5185828,110,108,0.5167,0.4576,0.0606,0.0036,0.0028
NW_006803966.1,4376877,6353315,5367753,110,107,0.5599,0.4192,0.1437,0.0076,0.0064
NW_006803966.1,4691061,6537429,5543181,110,107,0.4349,0.4192,0.0184,0.0009,0.0008
NW_006803966.1,4803706,6852503,5724366,110,108,0.3019,0.3929,-0.1308,-0.005,-0.0042
NW_006803966.1,4940849,7100220,5908055,109,108,0.4269,0.4054,0.0259,0.0011,0.001
NW_006803967.1,882,2213824,1162728,110,106,0.4458,0.9612,-0.3663,-0.0675,-0.0415
NW_006803967.1,296013,2416716,1367261,110,107,0.4458,0.9521,-0.3622,-0.0637,-0.0403
NW_006803967.1,517102,2557876,1559036,110,107,0.4185,0.9539,-0.3901,-0.0764,-0.0511
NW_006803967.1,612801,2791150,1752391,110,107,0.4185,0.9873,-0.4046,-0.0801,-0.0494
NW_006803967.1,794062,2919208,1949602,110,108,0.672,0.9873,-0.19,-0.0317,-0.0222
NW_006803967.1,1030418,3045228,2141259,110,109,0.7175,0.9873,-0.1583,-0.0257,-0.0184
NW_006803967.1,1268899,3150191,2322588,110,109,0.43,1.1123,-0.4424,-0.0627,-0.0449
NW_006803967.1,1502887,3286350,2491083,110,109,0.43,1.1123,-0.4424,-0.0679,-0.0475
NW_006803967.1,1777978,3423295,2645266,110,109,0.305,1.1489,-0.5805,-0.0856,-0.0597
NW_006803967.1,1909719,3626860,2800824,110,108,0.305,1.0967,-0.5648,-0.0729,-0.0496
NW_006803967.1,2096327,3792277,2956872,110,108,0.305,0.2454,0.1083,0.0054,0.0038
NW_006803967.1,2291184,4096191,3123277,110,107,1.305,0.2766,0.6502,0.0918,0.0642
NW_006803967.1,2445787,4392459,3293684,110,107,1.8956,1.0066,0.3063,0.072,0.0497
NW_006803967.1,2574726,4538979,3473053,110,107,1.9897,1.4095,0.1707,0.0421,0.0295
NW_006803967.1,2804030,4957876,3662799,110,107,1.9897,1.3762,0.1823,0.0438,0.0312
NW_006803967.1,2936094,5112990,3860800,110,107,2.006,1.3769,0.186,0.049,0.0333
NW_006803967.1,3050560,5240039,4059899,110,107,1.9605,1.4821,0.139,0.0375,0.0239
NW_006803967.1,3156333,5405736,4266007,110,107,3.001,1.4127,0.3599,0.1086,0.0725
NW_006803967.1,3288540,5588971,4472709,110,106,3.001,1.4127,0.3599,0.1044,0.0706
NW_006803967.1,3467025,5847922,4689928,110,107,3.9455,1.4073,0.4742,0.1652,0.1123
NW_006803967.1,3636260,5991678,4906060,110,107,3.9455,1.4533,0.4616,0.1722,0.1198
NW_006803967.1,3829406,6135035,5122323,110,107,4.0642,2.3778,0.2618,0.1192,0.0776
NW_006803967.1,4101787,6445843,5332769,110,108,3.1822,3.3465,-0.0252,-0.0112,-0.0076
NW_006803967.1,4405624,6653804,5544928,110,108,2.5916,2.5872,0.0008,0.0003,0.0002
NW_006803967.1,4542202,6701943,5673346,102,100,2.4915,2.1824,0.0661,0.0246,0.0159
NW_006803968.1,47922,2400233,1223206,110,108,0.9662,0.2458,0.5944,0.0453,0.032
NW_006803968.1,325459,2614120,1436449,110,108,0.9662,0.2458,0.5944,0.0472,0.0332
NW_006803968.1,450111,2777623,1649860,110,109,0.9687,0.2458,0.5953,0.0426,0.0332
NW_006803968.1,720215,2918454,1858871,110,109,0.9687,0.0685,0.8679,0.0547,0.0448
NW_006803968.1,932529,3073164,2061120,110,109,1.0036,0.0515,0.9024,0.0518,0.0405
NW_006803968.1,1115766,3217025,2256804,110,109,0.8084,0.0816,0.8166,0.044,0.0329
NW_006803968.1,1368271,3368512,2443983,110,109,0.786,0.2303,0.5467,0.0309,0.0234
NW_006803968.1,1568678,3634683,2630110,110,109,0.5891,0.2022,0.4889,0.0212,0.0161
NW_006803968.1,1730637,3784825,2818258,110,108,0.6141,0.2047,0.4999,0.0249,0.0184
NW_006803968.1,1991215,4040502,3012811,110,108,0.4891,0.2047,0.4098,0.0184,0.0135
NW_006803968.1,2194908,4279556,3203327,110,108,0.6072,0.2013,0.5021,0.0277,0.02
NW_006803968.1,2416364,4548265,3396566,110,108,0.5901,0.2013,0.4913,0.0269,0.0196
NW_006803968.1,2628606,4804948,3595060,110,108,0.6453,0.2013,0.5245,0.0266,0.0208
NW_006803968.1,2778388,4931113,3792104,110,108,0.6755,0.2013,0.5409,0.03,0.0231
NW_006803968.1,2925777,5061243,3991029,110,108,0.6755,0.2013,0.5409,0.0317,0.0233
NW_006803968.1,3092084,5207636,4182720,110,107,0.8906,0.2013,0.6313,0.0484,0.0381
NW_006803968.1,3223853,5403536,4377066,110,107,0.8887,0.1513,0.7091,0.0446,0.0348
NW_006803968.1,3391338,5635152,4577524,110,108,0.7861,0.0049,0.9875,0.0504,0.0386
NW_006803968.1,3672185,5732205,4773738,110,107,0.7861,0.0049,0.9875,0.0531,0.0402
NW_006803968.1,3822299,5847629,4961244,110,108,0.5726,0.5024,0.0653,0.0044,0.0033
NW_006803968.1,4080795,6004525,5143935,110,108,0.6008,0.5024,0.0892,0.0058,0.0043
NW_006803968.1,4300420,6189419,5318462,110,108,0.441,0.5805,-0.1366,-0.0089,-0.0064
NW_006803968.1,4563361,6347272,5488005,110,108,0.6025,0.5805,0.0186,0.0014,0.001
NW_006803968.1,4864220,6540394,5648145,110,108,0.6473,0.6099,0.0297,0.0029,0.002
NW_006803968.1,4945106,6675592,5804253,110,107,0.7146,0.6099,0.0791,0.0079,0.0055
NW_006803968.1,5066204,6745518,5907960,103,100,0.7146,0.6099,0.0791,0.008,0.0058
NW_006803969.1,36594,3372543,1893068,110,110,0.2589,0.4223,-0.2399,-0.0107,-0.0087
NW_006803969.1,416462,3730068,2208474,110,109,0.2589,0.4223,-0.2399,-0.0107,-0.0086
NW_006803969.1,629240,3869337,2507886,110,109,0.3302,0.4223,-0.1225,-0.0069,-0.0054
NW_006803969.1,1081015,4177575,2793229,110,109,0.5793,0.4234,0.1555,0.0081,0.0068
NW_006803969.1,1573887,4356322,3059832,110,109,0.5492,0.4234,0.1294,0.0079,0.0065
NW_006803969.1,2062733,4478036,3302237,110,109,0.5734,0.4234,0.1505,0.0098,0.0079
NW_006803969.1,2241924,4798372,3530931,110,109,0.6099,0.422,0.1821,0.0107,0.0093
NW_006803969.1,2415125,4983031,3765947,110,109,0.6099,0.4209,0.1834,0.0107,0.0091
NW_006803969.1,2665153,5136455,3998299,110,109,0.6099,0.0637,0.8108,0.029,0.0242
NW_006803969.1,3009180,5279449,4212153,110,108,0.4527,0.0011,0.995,0.0286,0.0232
NW_006803969.1,3126534,5489620,4423885,110,108,0.6102,0.3336,0.2931,0.0149,0.0124
NW_006803969.1,3497781,5618250,4633160,110,108,0.6102,0.5182,0.0815,0.0053,0.0043
NW_006803969.1,3763425,5824153,4826238,110,109,0.7352,0.5182,0.1731,0.0119,0.0099
NW_006803969.1,3917749,5893977,5011895,110,109,0.6187,0.5182,0.0884,0.0055,0.0046
NW_006803969.1,4181443,6083499,5191291,110,109,0.365,0.5172,-0.1726,-0.0114,-0.0089
NW_006803969.1,4376231,6459071,5373062,110,109,0.365,0.563,-0.2134,-0.0161,-0.0116
NW_006803969.1,4546665,6704654,5571211,110,108,0.3406,0.563,-0.2461,-0.0167,-0.0123
NW_006803969.1,4801622,6938189,5766830,110,107,0.3041,0.6014,-0.3283,-0.0223,-0.0155
NW_006803969.1,4990317,7058953,5955028,110,107,0.3041,0.6516,-0.3636,-0.0203,-0.0158
NW_006803969.1,5140567,7209341,6123773,108,105,0.4676,0.6516,-0.1645,-0.0098,-0.0082
NW_006803970.1,120694,3464175,1671150,110,110,1.1692,0.2146,0.6898,0.0679,0.0484
NW_006803970.1,408679,3879931,1985228,110,110,1.1692,0.2133,0.6914,0.0656,0.0474
NW_006803970.1,664306,4160495,2300444,110,110,0.3214,0.2366,0.1519,0.0068,0.0047
NW_006803970.1,997338,4401517,2613388,110,110,0.3214,0.2366,0.1519,0.0074,0.0047
NW_006803970.1,1169825,4753859,2934712,110,110,0.3464,0.2902,0.0883,0.0045,0.0029
NW_006803970.1,1453769,5049047,3265288,110,110,0.3646,0.2902,0.1136,0.005,0.0036
NW_006803970.1,1733722,5168511,3584846,110,110,0.3509,0.3131,0.057,0.0027,0.002
NW_006803970.1,2026470,5304353,3893426,110,110,0.3509,0.3516,-0.0009,-0.0,-0.0
NW_006803970.1,2288280,5468121,4186636,110,110,0.3509,0.2343,0.1993,0.0086,0.0062
NW_006803970.1,2818338,5613454,4455455,110,110,0.3529,0.1843,0.3138,0.0122,0.0097
NW_006803970.1,3230885,5799529,4710673,110,109,0.6029,0.1843,0.5317,0.0344,0.0255
NW_006803970.1,3478252,6072536,4949256,110,109,0.5735,0.1549,0.5746,0.0339,0.0238
NW_006803970.1,3906173,6326710,5182271,110,109,0.5735,0.1549,0.5746,0.032,0.0227
NW_006803970.1,4166426,6572458,5401305,110,109,0.457,0.3188,0.1781,0.0092,0.0062
NW_006803970.1,4460067,6760289,5618095,110,109,0.457,0.3188,0.1781,0.0087,0.0062
NW_006803970.1,4771258,7040441,5831406,110,109,0.332,0.2661,0.1101,0.0044,0.0031
NW_006803970.1,5071873,7041286,5934087,101,100,0.2865,0.2661,0.0369,0.0017,0.0012
NW_006803971.1,2625,4078512,2455388,110,110,1.25,0.0242,0.9621,0.0965,0.073
NW_006803971.1,468347,4228769,2816265,110,110,1.25,0.0242,0.9621,0.1257,0.0883
NW_006803971.1,964974,4694887,3158045,110,110,1.25,0.0242,0.9621,0.1114,0.0827
NW_006803971.1,1565088,5007191,3481781,110,110,1.25,0.0242,0.9621,0.1179,0.094
NW_006803971.1,2091664,5137371,3773927,110,110,1.25,0.0242,0.9621,0.1288,0.1008
NW_006803971.1,2499765,5358838,4040921,110,110,1.25,0.0242,0.9621,0.1263,0.1004
