param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_1613_pop_0,0.000227,0.000336,-0.059881,0.059537
alpha_loc_1614_pop_0,-0.000372,-0.000269,-0.060367,0.059731
alpha_loc_1615_pop_0,0.000059,0.000192,-0.060902,0.059087
alpha_loc_1616_pop_0,-0.000013,0.000351,-0.061202,0.058445
alpha_loc_1617_pop_0,-0.001386,-0.001563,-0.059521,0.057142
alpha_loc_1618_pop_0,-0.000482,-0.000950,-0.060236,0.059629
alpha_loc_1619_pop_0,0.000382,0.000274,-0.059710,0.060438
alpha_loc_1620_pop_0,-0.000203,0.000250,-0.060504,0.058844
alpha_loc_1621_pop_0,0.000509,0.000414,-0.059670,0.060879
alpha_loc_1622_pop_0,0.000765,0.000425,-0.056783,0.059995
alpha_loc_1623_pop_0,0.001598,0.000987,-0.056166,0.062402
alpha_loc_1624_pop_0,-0.000267,-0.000259,-0.059924,0.059867
alpha_loc_1625_pop_0,-0.000153,0.000098,-0.060365,0.058963
alpha_loc_1626_pop_0,-0.000328,-0.000175,-0.059725,0.057525
alpha_loc_1627_pop_0,0.000290,0.000007,-0.059224,0.060273
alpha_loc_1628_pop_0,-0.000475,-0.000204,-0.059377,0.058417
alpha_loc_1629_pop_0,0.000979,0.000902,-0.059317,0.060446
alpha_loc_1630_pop_0,0.000734,0.000471,-0.058197,0.060821
alpha_loc_1631_pop_0,-0.000337,-0.000078,-0.060428,0.058469
alpha_loc_1632_pop_0,-0.000024,-0.000114,-0.060151,0.059857
alpha_loc_1633_pop_0,-0.000353,-0.000630,-0.058814,0.059090
alpha_loc_1634_pop_0,-0.000044,-0.000060,-0.058738,0.059939
alpha_loc_1635_pop_0,0.001071,0.001166,-0.057837,0.060678
alpha_loc_1636_pop_0,0.000852,0.000524,-0.058185,0.062047
alpha_loc_1637_pop_0,-0.000274,-0.000081,-0.059032,0.059327
alpha_loc_1638_pop_0,-0.000294,-0.000244,-0.059532,0.059452
alpha_loc_1639_pop_0,-0.000076,-0.000258,-0.059473,0.060394
alpha_loc_1640_pop_0,-0.000300,-0.000243,-0.059853,0.058718
alpha_loc_1641_pop_0,0.000611,0.000505,-0.058822,0.061591
alpha_loc_1642_pop_0,0.000618,0.000736,-0.057656,0.059143
alpha_loc_1643_pop_0,0.000036,-0.000027,-0.060450,0.061246
alpha_loc_1644_pop_0,0.000256,0.000263,-0.059179,0.060437
alpha_loc_1645_pop_0,-0.000118,-0.000168,-0.058311,0.058758
alpha_loc_1646_pop_0,-0.000017,0.000242,-0.060256,0.058141
alpha_loc_1647_pop_0,0.000680,0.000884,-0.059390,0.060600
alpha_loc_1648_pop_0,-0.000082,0.000251,-0.059933,0.059102
alpha_loc_1649_pop_0,0.000764,0.000595,-0.056769,0.058958
alpha_loc_1650_pop_0,0.000719,0.000924,-0.058484,0.060693
alpha_loc_1651_pop_0,0.000615,0.000487,-0.058734,0.060438
alpha_loc_1652_pop_0,0.000488,0.000418,-0.057289,0.059370
alpha_loc_1653_pop_0,-0.000590,-0.000374,-0.059972,0.058140
alpha_loc_1654_pop_0,0.000172,0.000159,-0.059819,0.059068
alpha_loc_1655_pop_0,-0.000075,-0.000008,-0.059807,0.059608
alpha_loc_1656_pop_0,-0.000861,-0.000349,-0.061838,0.055865
alpha_loc_1657_pop_0,0.000293,0.000436,-0.057774,0.059335
alpha_loc_1658_pop_0,-0.000077,-0.000206,-0.061369,0.060673
alpha_loc_1659_pop_0,0.000414,0.000271,-0.056256,0.060472
alpha_loc_1660_pop_0,-0.000600,-0.000440,-0.060771,0.058242
alpha_loc_1661_pop_0,0.000011,0.000053,-0.059003,0.060667
alpha_loc_1662_pop_0,0.000230,-0.000028,-0.057387,0.059554
alpha_loc_1663_pop_0,0.000514,0.000753,-0.059374,0.059526
alpha_loc_1664_pop_0,-0.000168,-0.000094,-0.059223,0.060394
alpha_loc_1665_pop_0,-0.000042,-0.000118,-0.059234,0.058744
alpha_loc_1666_pop_0,0.000852,0.000523,-0.059392,0.060975
alpha_loc_1667_pop_0,0.000127,-0.000044,-0.059220,0.059859
alpha_loc_1668_pop_0,0.000331,0.000152,-0.056117,0.060944
alpha_loc_1669_pop_0,0.000098,0.000257,-0.059051,0.058977
alpha_loc_1670_pop_0,0.000295,0.000155,-0.058878,0.060830
alpha_loc_1671_pop_0,-0.000937,-0.000478,-0.061611,0.056430
alpha_loc_1672_pop_0,-0.000671,-0.000578,-0.060684,0.057535
alpha_loc_1673_pop_0,-0.001245,-0.000952,-0.063838,0.056679
alpha_loc_1674_pop_0,-0.000551,-0.000346,-0.059145,0.057481
alpha_loc_1675_pop_0,0.000358,0.000108,-0.059388,0.061934
alpha_loc_1676_pop_0,0.000364,0.000626,-0.060172,0.059813
alpha_loc_1677_pop_0,-0.000523,-0.000319,-0.058999,0.058568
alpha_loc_1678_pop_0,-0.000400,-0.000385,-0.058531,0.058748
alpha_loc_1679_pop_0,0.000227,0.000053,-0.057988,0.060286
alpha_loc_1680_pop_0,0.000870,0.000567,-0.058152,0.060899
alpha_loc_1681_pop_0,0.000448,0.000192,-0.058932,0.059745
alpha_loc_1682_pop_0,0.000215,0.000305,-0.059537,0.058435
alpha_loc_1683_pop_0,-0.001146,-0.000907,-0.061040,0.056545
alpha_loc_1684_pop_0,-0.000459,-0.000314,-0.060108,0.057352
alpha_loc_1685_pop_0,-0.000325,-0.000462,-0.060875,0.057344
alpha_loc_1686_pop_0,-0.000474,-0.000611,-0.057050,0.057710
alpha_loc_1687_pop_0,-0.000357,-0.000469,-0.059136,0.059118
alpha_loc_1688_pop_0,0.002246,0.001703,-0.055768,0.063075
alpha_loc_1689_pop_0,0.001047,0.001022,-0.059147,0.059186
alpha_loc_1690_pop_0,0.000196,-0.000168,-0.057518,0.060028
alpha_loc_1691_pop_0,0.001470,0.001242,-0.058045,0.061848
alpha_loc_1692_pop_0,0.000075,0.000258,-0.058316,0.060450
alpha_loc_1693_pop_0,-0.000275,-0.000091,-0.057919,0.057600
alpha_loc_1694_pop_0,0.000920,0.001044,-0.058523,0.060187
alpha_loc_1695_pop_0,-0.000023,-0.000267,-0.060060,0.060341
alpha_loc_1696_pop_0,0.001561,0.001113,-0.056297,0.061751
alpha_loc_1697_pop_0,-0.000161,-0.000074,-0.058891,0.058708
alpha_loc_1698_pop_0,0.000025,0.000238,-0.059747,0.059543
alpha_loc_1699_pop_0,-0.000078,0.000094,-0.058489,0.060152
alpha_loc_1700_pop_0,-0.001217,-0.000783,-0.061479,0.057012
alpha_loc_1701_pop_0,-0.000826,-0.000665,-0.060682,0.059128
alpha_loc_1702_pop_0,0.000049,-0.000336,-0.059153,0.059836
alpha_loc_1703_pop_0,-0.000048,0.000034,-0.058456,0.057356
alpha_loc_1704_pop_0,-0.001556,-0.001207,-0.061908,0.056416
alpha_loc_1705_pop_0,-0.000089,-0.000149,-0.060290,0.061008
alpha_loc_1706_pop_0,0.000860,0.000816,-0.060102,0.059142
alpha_loc_1707_pop_0,0.001629,0.001033,-0.056641,0.062472
alpha_loc_1708_pop_0,-0.000401,-0.000040,-0.060895,0.056687
alpha_loc_1709_pop_0,-0.000259,-0.000561,-0.059520,0.058480
alpha_loc_1710_pop_0,-0.000771,-0.000656,-0.059368,0.057556
alpha_loc_1711_pop_0,0.000012,0.000037,-0.060872,0.059861
alpha_loc_1712_pop_0,-0.000381,-0.000044,-0.060771,0.058451
alpha_loc_1713_pop_0,0.000597,0.000499,-0.059714,0.059814
alpha_loc_1714_pop_0,-0.000205,-0.000087,-0.059155,0.058351
alpha_loc_1715_pop_0,0.000913,0.000870,-0.057738,0.060227
alpha_loc_1716_pop_0,0.000380,0.000373,-0.057879,0.059861
alpha_loc_1717_pop_0,0.000849,0.000755,-0.058795,0.062097
alpha_loc_1718_pop_0,-0.000002,0.000330,-0.061491,0.057781
alpha_loc_1719_pop_0,-0.000251,-0.000329,-0.060906,0.059291
alpha_loc_1720_pop_0,0.002357,0.001854,-0.055471,0.062652
alpha_loc_1721_pop_0,0.000304,0.000219,-0.058405,0.060139
alpha_loc_1722_pop_0,-0.001469,-0.000994,-0.061391,0.058017
alpha_loc_1723_pop_0,0.000511,0.000124,-0.059439,0.061234
alpha_loc_1724_pop_0,0.001502,0.001441,-0.058709,0.060103
alpha_loc_1725_pop_0,0.000012,-0.000080,-0.058327,0.058715
alpha_loc_1726_pop_0,-0.001682,-0.001418,-0.061443,0.056179
alpha_loc_1727_pop_0,0.001132,0.001049,-0.057527,0.061127
alpha_loc_1728_pop_0,-0.000333,-0.000626,-0.060384,0.058870
alpha_loc_1729_pop_0,0.000998,0.000736,-0.055694,0.059842
alpha_loc_1730_pop_0,0.000452,0.000514,-0.056664,0.060160
alpha_loc_1731_pop_0,0.000036,-0.000129,-0.057622,0.059195
alpha_loc_1732_pop_0,-0.000005,-0.000083,-0.057738,0.057427
alpha_loc_1733_pop_0,0.002430,0.002009,-0.055546,0.063981
alpha_loc_1734_pop_0,-0.000396,-0.000608,-0.059157,0.060486
alpha_loc_1735_pop_0,-0.000213,-0.000223,-0.058864,0.060614
alpha_loc_1736_pop_0,0.000377,-0.000046,-0.058449,0.060669
alpha_loc_1737_pop_0,0.000213,0.000414,-0.059573,0.058005
alpha_loc_1738_pop_0,-0.000338,-0.000140,-0.059801,0.057026
alpha_loc_1739_pop_0,-0.000218,-0.000411,-0.058675,0.058185
alpha_loc_1740_pop_0,0.000289,0.000596,-0.058758,0.060466
alpha_loc_1741_pop_0,0.000762,0.000284,-0.058993,0.060489
alpha_loc_1742_pop_0,0.000186,0.000283,-0.058480,0.060392
alpha_loc_1743_pop_0,0.000244,0.000394,-0.059498,0.056773
alpha_loc_1744_pop_0,0.000929,0.000564,-0.058106,0.059528
alpha_loc_1745_pop_0,-0.000190,-0.000267,-0.059108,0.059419
alpha_loc_1746_pop_0,-0.000005,0.000052,-0.058410,0.060225
alpha_loc_1747_pop_0,0.001560,0.001244,-0.055389,0.060776
alpha_loc_1748_pop_0,0.000365,0.000468,-0.059636,0.055988
alpha_loc_1749_pop_0,-0.000148,-0.000309,-0.057628,0.059304
alpha_loc_1750_pop_0,0.000264,0.000381,-0.058466,0.056916
alpha_loc_1751_pop_0,-0.000681,-0.000495,-0.061697,0.057930
alpha_loc_1752_pop_0,0.000110,0.000087,-0.059279,0.059623
alpha_loc_1753_pop_0,0.000852,0.000530,-0.057551,0.059801
alpha_loc_1754_pop_0,-0.000013,0.000119,-0.058350,0.058786
alpha_loc_1755_pop_0,-0.000235,-0.000372,-0.059739,0.059234
alpha_loc_1756_pop_0,0.001909,0.001485,-0.054317,0.061264
alpha_loc_1757_pop_0,0.000531,0.000513,-0.059709,0.060603
alpha_loc_1758_pop_0,0.002083,0.001772,-0.055381,0.063339
alpha_loc_1759_pop_0,0.000049,-0.000005,-0.057498,0.058840
alpha_loc_1760_pop_0,-0.000151,-0.000459,-0.058374,0.059683
alpha_loc_1761_pop_0,-0.000436,-0.000288,-0.059892,0.056728
alpha_loc_1762_pop_0,-0.000349,-0.000364,-0.060928,0.059304
alpha_loc_1763_pop_0,-0.000392,-0.000709,-0.058776,0.058759
alpha_loc_1764_pop_0,-0.002245,-0.002149,-0.062949,0.055571
alpha_loc_1765_pop_0,0.000561,0.000437,-0.058340,0.058800
alpha_loc_1766_pop_0,-0.000016,-0.000061,-0.058507,0.059303
alpha_loc_1767_pop_0,0.000056,-0.000028,-0.059467,0.059350
alpha_loc_1768_pop_0,0.000724,0.000637,-0.057499,0.059577
alpha_loc_1769_pop_0,-0.000071,-0.000022,-0.060232,0.058501
alpha_loc_1770_pop_0,0.000558,0.000281,-0.059300,0.060901
alpha_loc_1771_pop_0,-0.000635,-0.000427,-0.060754,0.057832
alpha_loc_1772_pop_0,-0.000539,-0.000482,-0.059286,0.057515
alpha_loc_1773_pop_0,0.000420,0.000364,-0.058152,0.060370
alpha_loc_1774_pop_0,-0.000255,-0.000489,-0.059896,0.059698
alpha_loc_1775_pop_0,-0.000291,-0.000247,-0.061328,0.062075
alpha_loc_1776_pop_0,0.000394,0.000132,-0.058997,0.059764
alpha_loc_1777_pop_0,-0.000017,0.000073,-0.057480,0.057294
alpha_loc_1778_pop_0,0.000131,0.000012,-0.058615,0.058329
alpha_loc_1779_pop_0,-0.000357,-0.000327,-0.058690,0.058133
alpha_loc_1780_pop_0,-0.000304,-0.000421,-0.059100,0.059706
alpha_loc_1781_pop_0,-0.000160,-0.000053,-0.060306,0.058622
alpha_loc_1782_pop_0,0.000277,0.000046,-0.058628,0.058505
alpha_loc_1783_pop_0,0.000149,0.000120,-0.058205,0.059200
alpha_loc_1784_pop_0,-0.000363,-0.000241,-0.058767,0.060473
alpha_loc_1785_pop_0,0.000023,0.000263,-0.060919,0.058731
alpha_loc_1786_pop_0,0.000444,0.000404,-0.059166,0.059943
alpha_loc_1787_pop_0,-0.000476,-0.000243,-0.060288,0.057464
alpha_loc_1788_pop_0,-0.000026,0.000101,-0.059311,0.057459
alpha_loc_1789_pop_0,-0.000109,-0.000365,-0.058373,0.059230
alpha_loc_1790_pop_0,0.000120,0.000112,-0.059288,0.059486
alpha_loc_1791_pop_0,-0.000002,-0.000119,-0.059254,0.058720
alpha_loc_1792_pop_0,0.000106,0.000087,-0.059781,0.059890
alpha_loc_1793_pop_0,-0.000253,-0.000693,-0.060655,0.060489
alpha_loc_1794_pop_0,0.000584,0.000253,-0.057664,0.061266
alpha_loc_1795_pop_0,0.000107,0.000314,-0.059305,0.059437
alpha_loc_1796_pop_0,-0.001035,-0.000857,-0.061519,0.056930
alpha_loc_1797_pop_0,-0.001105,-0.001204,-0.060173,0.057366
alpha_loc_1798_pop_0,-0.001082,-0.000973,-0.059774,0.058229
alpha_loc_1799_pop_0,-0.001314,-0.000982,-0.061225,0.056727
alpha_loc_1800_pop_0,0.000450,0.000111,-0.058714,0.061665
alpha_loc_1801_pop_0,0.000022,-0.000079,-0.058072,0.058514
alpha_loc_1802_pop_0,-0.000175,0.000083,-0.059477,0.058323
alpha_loc_1803_pop_0,0.000514,0.000684,-0.058121,0.060380
alpha_loc_1804_pop_0,0.002476,0.002119,-0.054850,0.061477
alpha_loc_1805_pop_0,0.000554,0.000419,-0.057901,0.060121
alpha_loc_1806_pop_0,0.000216,0.000489,-0.058543,0.059350
alpha_loc_1807_pop_0,-0.001180,-0.001010,-0.060116,0.059805
alpha_loc_1808_pop_0,0.000035,0.000380,-0.059686,0.060608
alpha_loc_1809_pop_0,-0.000241,-0.000087,-0.060496,0.059354
alpha_loc_1810_pop_0,0.000415,0.000557,-0.058736,0.058903
alpha_loc_1811_pop_0,0.000510,0.000221,-0.056634,0.059593
alpha_loc_1812_pop_0,0.001206,0.000951,-0.057069,0.060917
alpha_loc_1813_pop_0,0.001190,0.000528,-0.056741,0.061768
alpha_loc_1814_pop_0,-0.000463,-0.000578,-0.059671,0.057729
alpha_loc_1815_pop_0,-0.000079,-0.000022,-0.059215,0.059989
alpha_loc_1816_pop_0,0.000283,0.000216,-0.057957,0.058561
alpha_loc_1817_pop_0,-0.000651,-0.000451,-0.061510,0.059350
alpha_loc_1818_pop_0,-0.000926,-0.000706,-0.060699,0.058196
alpha_loc_1819_pop_0,0.000195,0.000320,-0.059782,0.058365
alpha_loc_1820_pop_0,0.001139,0.000919,-0.057211,0.059996
alpha_loc_1821_pop_0,-0.000085,-0.000051,-0.059432,0.058341
alpha_loc_1822_pop_0,-0.000122,-0.000297,-0.059087,0.059763
alpha_loc_1823_pop_0,-0.000093,-0.000132,-0.060530,0.059752
alpha_loc_1824_pop_0,0.000787,0.000744,-0.057384,0.060001
alpha_loc_1825_pop_0,0.000022,-0.000320,-0.058363,0.058550
alpha_loc_1826_pop_0,-0.000045,-0.000061,-0.061199,0.061256
alpha_loc_1827_pop_0,-0.000011,-0.000051,-0.058149,0.057948
alpha_loc_1828_pop_0,0.002506,0.002472,-0.056818,0.062997
alpha_loc_1829_pop_0,0.000134,0.000030,-0.057628,0.059817
alpha_loc_1830_pop_0,0.000332,0.000559,-0.059033,0.059656
alpha_loc_1831_pop_0,-0.000028,-0.000069,-0.058170,0.060848
alpha_loc_1832_pop_0,0.000583,0.000513,-0.057532,0.059859
alpha_loc_1833_pop_0,0.000368,0.000602,-0.060429,0.060338
alpha_loc_1834_pop_0,-0.000155,0.000104,-0.060246,0.059238
alpha_loc_1835_pop_0,-0.000615,-0.000730,-0.058744,0.057727
alpha_loc_1836_pop_0,-0.000326,-0.000432,-0.057431,0.060649
alpha_loc_1837_pop_0,-0.000157,0.000371,-0.060297,0.058077
alpha_loc_1838_pop_0,0.000010,-0.000191,-0.057562,0.059689
alpha_loc_1839_pop_0,-0.000164,-0.000125,-0.059875,0.058863
alpha_loc_1840_pop_0,-0.000969,-0.001087,-0.060764,0.059490
alpha_loc_1841_pop_0,-0.000060,0.000008,-0.058016,0.059243
alpha_loc_1842_pop_0,-0.000871,-0.000900,-0.060852,0.058192
alpha_loc_1843_pop_0,-0.000901,-0.000971,-0.059152,0.056988
alpha_loc_1844_pop_0,-0.000332,-0.000439,-0.061066,0.060131
alpha_loc_1845_pop_0,-0.000264,-0.000675,-0.059610,0.058618
alpha_loc_1846_pop_0,-0.000168,-0.000265,-0.060989,0.059075
alpha_loc_1847_pop_0,-0.000132,-0.000130,-0.058360,0.058378
alpha_loc_1848_pop_0,0.000471,0.000450,-0.059046,0.057819
alpha_loc_1849_pop_0,-0.000321,-0.000149,-0.059921,0.058499
alpha_loc_1850_pop_0,0.000042,0.000051,-0.057750,0.058731
alpha_loc_1851_pop_0,0.000166,-0.000081,-0.059016,0.058948
alpha_loc_1852_pop_0,0.000628,0.000680,-0.059466,0.058585
alpha_loc_1853_pop_0,0.001238,0.000990,-0.058040,0.061414
alpha_loc_1854_pop_0,-0.000112,-0.000214,-0.058324,0.058861
alpha_loc_1855_pop_0,-0.000061,-0.000414,-0.057800,0.058514
alpha_loc_1856_pop_0,0.000420,0.000402,-0.058301,0.060582
alpha_loc_1857_pop_0,-0.000245,0.000023,-0.059944,0.059292
alpha_loc_1858_pop_0,-0.000096,0.000100,-0.060890,0.058934
alpha_loc_1859_pop_0,-0.000234,-0.000140,-0.059915,0.058107
alpha_loc_1860_pop_0,-0.000025,0.000576,-0.059381,0.058316
alpha_loc_1861_pop_0,-0.000210,-0.000432,-0.059488,0.058978
alpha_loc_1862_pop_0,0.000348,0.000346,-0.057309,0.059675
alpha_loc_1863_pop_0,-0.000085,-0.000021,-0.060532,0.059751
alpha_loc_1864_pop_0,-0.001640,-0.001493,-0.060474,0.057142
alpha_loc_1865_pop_0,-0.000650,-0.000809,-0.060266,0.059299
alpha_loc_1866_pop_0,0.000348,0.000211,-0.057168,0.058996
alpha_loc_1867_pop_0,0.001336,0.001212,-0.057266,0.060889
alpha_loc_1868_pop_0,0.000340,0.000235,-0.060648,0.061181
alpha_loc_1869_pop_0,-0.000741,-0.000946,-0.059442,0.059365
alpha_loc_1870_pop_0,0.000595,0.000464,-0.056960,0.061199
alpha_loc_1871_pop_0,0.000466,0.000579,-0.060124,0.059330
alpha_loc_1872_pop_0,-0.000162,-0.000162,-0.057846,0.059399
alpha_loc_1873_pop_0,-0.000025,0.000145,-0.060401,0.060597
alpha_loc_1874_pop_0,-0.000012,0.000297,-0.060978,0.058461
alpha_loc_1875_pop_0,0.000236,0.000035,-0.059559,0.058594
alpha_loc_1876_pop_0,-0.000001,0.000165,-0.060798,0.059661
alpha_loc_1877_pop_0,-0.001711,-0.001433,-0.063391,0.057841
alpha_loc_1878_pop_0,0.000495,0.000752,-0.058226,0.060450
alpha_loc_1879_pop_0,0.000184,0.000201,-0.059006,0.060888
alpha_loc_1880_pop_0,0.000304,0.000266,-0.058693,0.058666
alpha_loc_1881_pop_0,0.000431,0.000586,-0.060558,0.060370
alpha_loc_1882_pop_0,0.000120,0.000092,-0.058083,0.060071
alpha_loc_1883_pop_0,-0.000448,-0.000612,-0.058259,0.058957
alpha_loc_1884_pop_0,0.000064,-0.000192,-0.058158,0.057797
alpha_loc_1885_pop_0,-0.000204,-0.000503,-0.058682,0.060351
alpha_loc_1886_pop_0,-0.000383,-0.000396,-0.060651,0.058862
alpha_loc_1887_pop_0,-0.000201,-0.000203,-0.059512,0.059858
alpha_loc_1888_pop_0,-0.000118,0.000219,-0.060401,0.057984
alpha_loc_1889_pop_0,-0.000665,-0.000492,-0.060869,0.059212
alpha_loc_1890_pop_0,-0.000392,-0.000480,-0.059588,0.058556
alpha_loc_1891_pop_0,0.000007,-0.000266,-0.056561,0.058024
alpha_loc_1892_pop_0,-0.000719,-0.000397,-0.060008,0.058245
alpha_loc_1893_pop_0,-0.000317,-0.000413,-0.059634,0.059183
alpha_loc_1894_pop_0,0.000036,0.000057,-0.057970,0.057614
alpha_loc_1895_pop_0,-0.000215,-0.000198,-0.060126,0.060510
alpha_loc_1896_pop_0,0.000021,-0.000073,-0.058806,0.059413
alpha_loc_1897_pop_0,-0.000142,-0.000108,-0.059975,0.058191
alpha_loc_1898_pop_0,-0.000096,-0.000248,-0.056948,0.057744
alpha_loc_1899_pop_0,0.000195,0.000482,-0.059777,0.059788
alpha_loc_1900_pop_0,0.000060,-0.000002,-0.059749,0.059786
alpha_loc_1901_pop_0,-0.000195,-0.000335,-0.059853,0.060661
alpha_loc_1902_pop_0,0.000008,0.000041,-0.060650,0.059867
alpha_loc_1903_pop_0,-0.000413,-0.000990,-0.057660,0.058307
alpha_loc_1904_pop_0,-0.000650,-0.000592,-0.060362,0.057690
alpha_loc_1905_pop_0,-0.000249,-0.000089,-0.060204,0.058760
alpha_loc_1906_pop_0,-0.000170,-0.000036,-0.060828,0.058120
alpha_loc_1907_pop_0,0.001360,0.001282,-0.058383,0.060236
alpha_loc_1908_pop_0,-0.000448,-0.000560,-0.059136,0.057549
alpha_loc_1909_pop_0,0.000058,0.000050,-0.059489,0.059769
alpha_loc_1910_pop_0,0.000858,0.000797,-0.057847,0.059839
alpha_loc_1911_pop_0,-0.000615,-0.000762,-0.060723,0.059413
alpha_loc_1912_pop_0,0.000114,0.000045,-0.056067,0.059035
alpha_loc_1913_pop_0,0.000144,0.000230,-0.059546,0.061132
alpha_loc_1914_pop_0,-0.000123,-0.000225,-0.057612,0.056220
alpha_loc_1915_pop_0,-0.000277,-0.000084,-0.058950,0.058720
alpha_loc_1916_pop_0,0.000206,0.000388,-0.059906,0.059773
alpha_loc_1917_pop_0,0.000754,0.000503,-0.058028,0.060761
alpha_loc_1918_pop_0,-0.000014,-0.000188,-0.059756,0.057870
alpha_loc_1919_pop_0,-0.000305,-0.000436,-0.059709,0.059743
alpha_loc_1920_pop_0,-0.000426,-0.000567,-0.059688,0.058023
alpha_loc_1921_pop_0,0.000505,0.000407,-0.058547,0.060914
alpha_loc_1922_pop_0,0.000889,0.000444,-0.057231,0.061578
alpha_loc_1923_pop_0,-0.000330,-0.000350,-0.058907,0.059582
alpha_loc_1924_pop_0,0.000547,0.000630,-0.058898,0.059726
alpha_loc_1925_pop_0,0.000115,-0.000053,-0.057970,0.059847
alpha_loc_1926_pop_0,-0.000153,0.000013,-0.060581,0.057870
alpha_loc_1927_pop_0,-0.000064,-0.000122,-0.060937,0.059625
alpha_loc_1928_pop_0,0.001215,0.001418,-0.058829,0.062006
alpha_loc_1929_pop_0,-0.000251,-0.000475,-0.061141,0.059977
alpha_loc_1930_pop_0,-0.000004,0.000143,-0.060713,0.058485
alpha_loc_1931_pop_0,0.002399,0.002059,-0.054718,0.061791
alpha_loc_1932_pop_0,0.000355,0.000536,-0.058437,0.057773
alpha_loc_1933_pop_0,0.000242,0.000437,-0.059825,0.061365
alpha_loc_1934_pop_0,-0.000788,-0.000901,-0.060152,0.059438
alpha_loc_1935_pop_0,0.000420,0.000453,-0.061106,0.060230
alpha_loc_1936_pop_0,-0.000210,-0.000262,-0.059173,0.059138
alpha_loc_1937_pop_0,-0.000897,-0.000765,-0.061250,0.059016
alpha_loc_1938_pop_0,0.000151,0.000015,-0.060042,0.059334
alpha_loc_1939_pop_0,0.000210,0.000316,-0.059975,0.061036
alpha_loc_1940_pop_0,-0.000461,-0.000490,-0.059603,0.057430
alpha_loc_1941_pop_0,-0.000415,-0.000033,-0.060299,0.058810
alpha_loc_1942_pop_0,-0.000906,-0.000627,-0.061222,0.056542
alpha_loc_1943_pop_0,0.000004,0.000056,-0.057097,0.057896
alpha_loc_1944_pop_0,-0.000447,-0.000691,-0.060826,0.060667
alpha_loc_1945_pop_0,0.001298,0.001352,-0.058206,0.061275
alpha_loc_1946_pop_0,0.001495,0.001038,-0.056581,0.060824
alpha_loc_1947_pop_0,-0.000669,-0.000264,-0.059382,0.056831
alpha_loc_1948_pop_0,-0.000182,-0.000333,-0.058663,0.056977
alpha_loc_1949_pop_0,-0.000766,-0.000892,-0.059677,0.058154
alpha_loc_1950_pop_0,0.000251,0.000180,-0.060819,0.059660
alpha_loc_1951_pop_0,-0.000322,-0.000498,-0.059982,0.057890
alpha_loc_1952_pop_0,-0.002451,-0.002002,-0.060210,0.053907
alpha_loc_1953_pop_0,0.000741,0.000530,-0.060041,0.060488
alpha_loc_1954_pop_0,0.000672,0.000259,-0.057462,0.058334
alpha_loc_1955_pop_0,-0.002581,-0.002215,-0.061732,0.056038
alpha_loc_1956_pop_0,-0.000355,-0.000551,-0.058947,0.058495
alpha_loc_1957_pop_0,-0.000358,-0.000008,-0.060833,0.059327
alpha_loc_1958_pop_0,0.000159,0.000049,-0.058243,0.060637
alpha_loc_1959_pop_0,-0.000120,0.000002,-0.061112,0.058570
alpha_loc_1960_pop_0,-0.001778,-0.001801,-0.060227,0.056985
alpha_loc_1961_pop_0,0.000099,-0.000519,-0.058983,0.060383
alpha_loc_1962_pop_0,-0.000059,0.000126,-0.060659,0.060295
alpha_loc_1963_pop_0,-0.000073,0.000142,-0.060116,0.058263
alpha_loc_1964_pop_0,0.000028,0.000155,-0.058706,0.060300
alpha_loc_1965_pop_0,-0.000080,0.000041,-0.059280,0.058711
alpha_loc_1966_pop_0,-0.000013,-0.000074,-0.059944,0.058915
alpha_loc_1967_pop_0,0.000147,-0.000297,-0.059566,0.061130
alpha_loc_1968_pop_0,0.000600,0.000250,-0.059673,0.062187
alpha_loc_1969_pop_0,-0.001243,-0.000946,-0.058836,0.056342
alpha_loc_1970_pop_0,-0.000641,-0.000321,-0.059955,0.057764
alpha_loc_1971_pop_0,-0.000233,-0.000456,-0.058633,0.058894
alpha_loc_1972_pop_0,-0.000228,-0.000459,-0.057116,0.056684
alpha_loc_1973_pop_0,-0.000344,-0.000119,-0.059750,0.057191
alpha_loc_1974_pop_0,0.001722,0.001650,-0.058028,0.062573
alpha_loc_1975_pop_0,-0.000089,-0.000420,-0.057548,0.058759
alpha_loc_1976_pop_0,0.000781,0.000855,-0.057724,0.059988
alpha_loc_1977_pop_0,0.000960,0.000952,-0.058513,0.059810
alpha_loc_1978_pop_0,0.000602,0.000406,-0.058885,0.059555
alpha_loc_1979_pop_0,0.000230,-0.000173,-0.057189,0.059678
alpha_loc_1980_pop_0,-0.000483,-0.000585,-0.059974,0.061003
alpha_loc_1981_pop_0,0.000206,0.000136,-0.057694,0.060269
alpha_loc_1982_pop_0,0.001366,0.001543,-0.056285,0.061025
alpha_loc_1983_pop_0,0.000152,0.000541,-0.058913,0.058948
alpha_loc_1984_pop_0,-0.000496,-0.000979,-0.058952,0.058930
alpha_loc_1985_pop_0,0.000675,0.000890,-0.059085,0.059863
alpha_loc_1986_pop_0,-0.001037,-0.000553,-0.060186,0.057970
alpha_loc_1987_pop_0,-0.000211,-0.000552,-0.059349,0.059044
alpha_loc_1988_pop_0,-0.002239,-0.001866,-0.062097,0.054583
alpha_loc_1989_pop_0,-0.001266,-0.001228,-0.061743,0.057759
