param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_1687_pop_0,0.000093,0.000166,-0.109175,0.107078
beta_loc_1688_pop_0,0.000195,0.000770,-0.106010,0.102771
beta_loc_1689_pop_0,-0.002403,-0.001649,-0.112258,0.101627
beta_loc_1690_pop_0,0.000323,0.000614,-0.108002,0.108093
beta_loc_1691_pop_0,-0.000637,-0.000379,-0.106562,0.102885
beta_loc_1692_pop_0,0.000174,0.000327,-0.106977,0.106097
beta_loc_1693_pop_0,0.000015,-0.000027,-0.106095,0.108433
beta_loc_1694_pop_0,-0.001758,-0.001177,-0.112875,0.102573
beta_loc_1695_pop_0,-0.006050,-0.003804,-0.119737,0.093718
beta_loc_1696_pop_0,0.000704,0.000669,-0.102506,0.108877
beta_loc_1697_pop_0,0.000286,-0.000014,-0.106255,0.108398
beta_loc_1698_pop_0,-0.000250,-0.000701,-0.108719,0.106978
beta_loc_1699_pop_0,-0.000748,-0.000068,-0.108897,0.106125
beta_loc_1700_pop_0,0.002418,0.002709,-0.105031,0.109746
beta_loc_1701_pop_0,0.000169,0.000360,-0.104947,0.103254
beta_loc_1702_pop_0,-0.000218,-0.000332,-0.105710,0.108722
beta_loc_1703_pop_0,-0.000189,-0.000278,-0.106091,0.104598
beta_loc_1704_pop_0,-0.000083,-0.000379,-0.111517,0.107722
beta_loc_1705_pop_0,-0.000333,-0.000077,-0.106015,0.103959
beta_loc_1706_pop_0,0.000359,-0.000488,-0.103489,0.107365
beta_loc_1707_pop_0,-0.009080,-0.005693,-0.129034,0.087639
beta_loc_1708_pop_0,0.001461,0.000941,-0.102636,0.111289
beta_loc_1709_pop_0,-0.000657,0.000106,-0.106606,0.104054
beta_loc_1710_pop_0,-0.000420,0.000136,-0.107496,0.103960
beta_loc_1711_pop_0,0.000866,0.000203,-0.103391,0.107117
beta_loc_1712_pop_0,0.000229,0.000384,-0.106285,0.107970
beta_loc_1713_pop_0,0.000006,0.000197,-0.107532,0.107294
beta_loc_1714_pop_0,0.001646,0.001112,-0.103363,0.111669
beta_loc_1715_pop_0,0.000704,-0.000032,-0.104435,0.111674
beta_loc_1716_pop_0,-0.000223,-0.000040,-0.106881,0.108448
beta_loc_1717_pop_0,-0.001515,-0.000362,-0.111708,0.099430
beta_loc_1718_pop_0,0.000005,0.000339,-0.107267,0.106208
beta_loc_1719_pop_0,-0.000183,0.000144,-0.108214,0.105648
beta_loc_1720_pop_0,-0.011492,-0.006698,-0.139056,0.082390
beta_loc_1721_pop_0,-0.001220,-0.000848,-0.107440,0.103860
beta_loc_1722_pop_0,0.001036,0.000568,-0.104304,0.109495
beta_loc_1723_pop_0,-0.000710,-0.000271,-0.110401,0.107886
beta_loc_1724_pop_0,-0.003118,-0.001618,-0.119434,0.098883
beta_loc_1725_pop_0,0.000271,0.000012,-0.104679,0.107058
beta_loc_1726_pop_0,-0.003689,-0.002463,-0.120113,0.094298
beta_loc_1727_pop_0,0.000505,0.000006,-0.108514,0.108818
beta_loc_1728_pop_0,-0.001048,-0.000502,-0.112424,0.104374
beta_loc_1729_pop_0,-0.000744,-0.000552,-0.107477,0.104853
beta_loc_1730_pop_0,0.000090,-0.000116,-0.106627,0.108181
beta_loc_1731_pop_0,-0.000631,0.000015,-0.106743,0.103011
beta_loc_1732_pop_0,-0.000467,-0.000152,-0.112567,0.106763
beta_loc_1733_pop_0,-0.004210,-0.002256,-0.117615,0.097088
beta_loc_1734_pop_0,-0.000315,-0.000156,-0.110915,0.106227
beta_loc_1735_pop_0,0.000949,0.000826,-0.105638,0.108682
beta_loc_1736_pop_0,0.000621,0.000229,-0.104834,0.105289
beta_loc_1737_pop_0,0.000156,-0.000446,-0.104410,0.110704
beta_loc_1738_pop_0,0.000914,0.000512,-0.103948,0.108699
beta_loc_1739_pop_0,0.000834,0.000969,-0.107378,0.111847
beta_loc_1740_pop_0,-0.000000,0.000093,-0.106613,0.106172
beta_loc_1741_pop_0,-0.000272,-0.000025,-0.105498,0.103913
beta_loc_1742_pop_0,-0.000114,-0.000917,-0.106704,0.105180
beta_loc_1743_pop_0,0.000463,0.000316,-0.109658,0.107233
beta_loc_1744_pop_0,-0.000617,-0.000265,-0.108602,0.105390
beta_loc_1745_pop_0,0.000971,0.000853,-0.108757,0.108338
beta_loc_1746_pop_0,-0.000270,-0.000229,-0.106986,0.106918
beta_loc_1747_pop_0,0.000251,-0.000230,-0.106117,0.109023
beta_loc_1748_pop_0,0.000699,0.000968,-0.107129,0.108381
beta_loc_1749_pop_0,-0.000616,0.000020,-0.110146,0.106593
beta_loc_1750_pop_0,-0.000258,-0.000420,-0.105871,0.104007
beta_loc_1751_pop_0,0.000622,0.000669,-0.107434,0.106297
beta_loc_1752_pop_0,-0.001378,-0.000617,-0.109742,0.102153
beta_loc_1753_pop_0,-0.000020,-0.000022,-0.108463,0.104585
beta_loc_1754_pop_0,0.000606,0.000710,-0.106384,0.108367
beta_loc_1755_pop_0,-0.000216,0.000123,-0.105921,0.108523
beta_loc_1756_pop_0,0.000076,-0.000402,-0.107145,0.103323
beta_loc_1757_pop_0,-0.000032,0.000301,-0.108109,0.102919
beta_loc_1758_pop_0,-0.001505,-0.000797,-0.107911,0.098054
beta_loc_1759_pop_0,-0.000569,-0.000310,-0.107513,0.103439
beta_loc_1760_pop_0,-0.000976,-0.000878,-0.103772,0.099053
beta_loc_1761_pop_0,0.000270,0.000824,-0.108450,0.107693
beta_loc_1762_pop_0,0.000265,0.000174,-0.108812,0.106862
beta_loc_1763_pop_0,-0.000600,-0.000161,-0.108784,0.105562
beta_loc_1764_pop_0,0.005100,0.002581,-0.093421,0.121915
beta_loc_1765_pop_0,0.000641,0.000741,-0.104051,0.107245
beta_loc_1766_pop_0,-0.000083,0.000341,-0.109917,0.104699
beta_loc_1767_pop_0,-0.000548,-0.000353,-0.109773,0.104409
beta_loc_1768_pop_0,0.000722,0.000131,-0.106189,0.108227
beta_loc_1769_pop_0,0.000975,-0.000029,-0.103734,0.110340
beta_loc_1770_pop_0,0.000110,0.000292,-0.109203,0.106031
beta_loc_1771_pop_0,0.004445,0.002357,-0.096596,0.119192
beta_loc_1772_pop_0,0.001203,0.001012,-0.102192,0.108990
beta_loc_1773_pop_0,0.000644,0.000645,-0.102648,0.105504
beta_loc_1774_pop_0,0.000028,-0.000033,-0.108614,0.110425
beta_loc_1775_pop_0,0.000287,-0.000043,-0.107719,0.114168
beta_loc_1776_pop_0,-0.000454,-0.000598,-0.103199,0.109450
beta_loc_1777_pop_0,0.000512,0.000364,-0.102383,0.108686
beta_loc_1778_pop_0,-0.000425,-0.000671,-0.108067,0.107435
beta_loc_1779_pop_0,-0.001119,-0.000744,-0.108603,0.104450
beta_loc_1780_pop_0,0.000554,0.000664,-0.104104,0.104885
beta_loc_1781_pop_0,0.000496,0.000276,-0.106192,0.102891
beta_loc_1782_pop_0,-0.000491,-0.000190,-0.104208,0.105778
beta_loc_1783_pop_0,-0.000257,-0.000179,-0.108557,0.110486
beta_loc_1784_pop_0,0.001018,0.000705,-0.103521,0.107986
beta_loc_1785_pop_0,0.000123,-0.000040,-0.101722,0.103104
beta_loc_1786_pop_0,-0.000117,-0.000110,-0.105138,0.106400
beta_loc_1787_pop_0,-0.000396,-0.000145,-0.106976,0.108019
beta_loc_1788_pop_0,-0.000558,-0.000634,-0.111829,0.112340
beta_loc_1789_pop_0,0.000220,-0.000369,-0.103477,0.107006
beta_loc_1790_pop_0,0.000163,-0.000027,-0.106023,0.107134
beta_loc_1791_pop_0,0.000583,0.000681,-0.105317,0.108675
beta_loc_1792_pop_0,0.000127,-0.000021,-0.105315,0.108435
beta_loc_1793_pop_0,0.000059,-0.000119,-0.106638,0.105519
beta_loc_1794_pop_0,-0.002177,-0.001876,-0.110310,0.104849
beta_loc_1795_pop_0,-0.000052,-0.000377,-0.106092,0.107750
beta_loc_1796_pop_0,-0.000991,-0.000332,-0.106640,0.103271
beta_loc_1797_pop_0,-0.000924,-0.000882,-0.105779,0.103434
beta_loc_1798_pop_0,-0.004628,-0.002163,-0.119877,0.095537
beta_loc_1799_pop_0,0.000610,0.000231,-0.104438,0.107646
beta_loc_1800_pop_0,-0.000018,0.000466,-0.109996,0.107634
beta_loc_1801_pop_0,-0.001273,-0.000264,-0.113741,0.103881
beta_loc_1802_pop_0,-0.000015,-0.000096,-0.106733,0.105230
beta_loc_1803_pop_0,-0.000775,-0.000641,-0.108603,0.105958
beta_loc_1804_pop_0,-0.003441,-0.002407,-0.113660,0.100629
beta_loc_1805_pop_0,-0.001337,-0.000490,-0.113311,0.102173
beta_loc_1806_pop_0,-0.000113,-0.000371,-0.109422,0.108197
beta_loc_1807_pop_0,0.000575,0.000498,-0.106803,0.107831
beta_loc_1808_pop_0,-0.000677,-0.000120,-0.110328,0.104822
beta_loc_1809_pop_0,0.000295,-0.000145,-0.109097,0.109299
beta_loc_1810_pop_0,-0.000798,-0.000337,-0.107733,0.104221
beta_loc_1811_pop_0,0.000633,-0.000358,-0.103794,0.109752
beta_loc_1812_pop_0,-0.002396,-0.001438,-0.112601,0.101839
beta_loc_1813_pop_0,0.001931,0.001414,-0.102648,0.111029
beta_loc_1814_pop_0,0.000138,0.000404,-0.107758,0.107907
beta_loc_1815_pop_0,-0.000487,-0.000918,-0.105468,0.106301
beta_loc_1816_pop_0,0.000156,-0.000314,-0.106326,0.107535
beta_loc_1817_pop_0,-0.002739,-0.001932,-0.114425,0.101088
beta_loc_1818_pop_0,0.000332,0.000370,-0.108475,0.107489
beta_loc_1819_pop_0,-0.000676,-0.000400,-0.110832,0.105350
beta_loc_1820_pop_0,0.000737,0.000639,-0.102488,0.107078
beta_loc_1821_pop_0,-0.000136,-0.000239,-0.102901,0.107342
beta_loc_1822_pop_0,-0.000428,-0.000581,-0.106721,0.108730
beta_loc_1823_pop_0,-0.000383,-0.000585,-0.104548,0.101869
beta_loc_1824_pop_0,0.001827,0.000363,-0.101870,0.109828
beta_loc_1825_pop_0,0.000522,0.000471,-0.105088,0.109858
beta_loc_1826_pop_0,-0.000155,-0.000057,-0.108040,0.104591
beta_loc_1827_pop_0,-0.000685,-0.000893,-0.110646,0.108182
beta_loc_1828_pop_0,-0.008741,-0.004909,-0.130359,0.089086
beta_loc_1829_pop_0,0.000268,-0.000174,-0.108103,0.110843
beta_loc_1830_pop_0,-0.000325,-0.000585,-0.104927,0.111440
beta_loc_1831_pop_0,-0.000094,0.000340,-0.108310,0.105119
beta_loc_1832_pop_0,-0.000408,0.000045,-0.105123,0.104317
beta_loc_1833_pop_0,0.000399,0.000044,-0.106189,0.107740
beta_loc_1834_pop_0,0.000673,0.000127,-0.107418,0.112031
beta_loc_1835_pop_0,0.000499,0.000207,-0.108747,0.109888
beta_loc_1836_pop_0,0.000413,0.000455,-0.104641,0.106234
beta_loc_1837_pop_0,0.000300,0.000093,-0.107418,0.105099
beta_loc_1838_pop_0,0.001610,0.000946,-0.103548,0.109130
beta_loc_1839_pop_0,0.000455,0.000025,-0.106033,0.105024
beta_loc_1840_pop_0,-0.000041,-0.000123,-0.109736,0.106420
beta_loc_1841_pop_0,0.000976,0.000880,-0.104709,0.107032
beta_loc_1842_pop_0,-0.000800,0.000352,-0.110664,0.105124
beta_loc_1843_pop_0,0.001133,0.000558,-0.104209,0.106873
beta_loc_1844_pop_0,0.001410,0.001201,-0.104988,0.107531
beta_loc_1845_pop_0,0.001789,0.000673,-0.103893,0.117357
beta_loc_1846_pop_0,-0.000745,-0.000380,-0.110583,0.110045
beta_loc_1847_pop_0,0.000192,-0.000054,-0.106460,0.108365
beta_loc_1848_pop_0,0.000378,0.000056,-0.108882,0.110763
beta_loc_1849_pop_0,0.000571,-0.000104,-0.100846,0.110452
beta_loc_1850_pop_0,-0.000781,-0.000422,-0.108178,0.106735
beta_loc_1851_pop_0,0.000200,0.000552,-0.105073,0.106098
beta_loc_1852_pop_0,0.000096,0.000541,-0.107376,0.108941
beta_loc_1853_pop_0,0.001262,0.000740,-0.103636,0.112609
beta_loc_1854_pop_0,0.000426,-0.000060,-0.104513,0.108917
beta_loc_1855_pop_0,0.000043,-0.000337,-0.108136,0.106745
beta_loc_1856_pop_0,0.000166,0.000127,-0.106234,0.111679
beta_loc_1857_pop_0,0.000153,0.000519,-0.108434,0.105458
beta_loc_1858_pop_0,0.000084,-0.000094,-0.102703,0.110415
beta_loc_1859_pop_0,-0.000651,-0.000234,-0.107211,0.107388
beta_loc_1860_pop_0,0.000637,0.000267,-0.104517,0.104843
beta_loc_1861_pop_0,0.000149,-0.000315,-0.103466,0.102541
beta_loc_1862_pop_0,0.004654,0.002069,-0.094655,0.120674
beta_loc_1863_pop_0,-0.000236,-0.000411,-0.108022,0.106845
beta_loc_1864_pop_0,0.000769,0.000787,-0.104856,0.106371
beta_loc_1865_pop_0,0.000489,0.000588,-0.107684,0.107633
beta_loc_1866_pop_0,-0.001422,-0.000426,-0.109578,0.102790
beta_loc_1867_pop_0,-0.001675,-0.000951,-0.110684,0.108020
beta_loc_1868_pop_0,-0.000190,-0.000258,-0.105345,0.104767
beta_loc_1869_pop_0,0.000816,0.000142,-0.104595,0.111151
beta_loc_1870_pop_0,-0.000817,-0.000431,-0.110129,0.103271
beta_loc_1871_pop_0,-0.000942,-0.000989,-0.110022,0.101484
beta_loc_1872_pop_0,-0.000400,-0.000494,-0.108384,0.105916
beta_loc_1873_pop_0,-0.000828,-0.000535,-0.109138,0.106648
beta_loc_1874_pop_0,-0.000567,0.000011,-0.111311,0.104661
beta_loc_1875_pop_0,0.000813,0.000869,-0.106821,0.106522
beta_loc_1876_pop_0,-0.000596,-0.000412,-0.110626,0.104435
beta_loc_1877_pop_0,-0.002415,-0.001230,-0.110556,0.099116
beta_loc_1878_pop_0,0.000182,-0.000143,-0.103731,0.107554
beta_loc_1879_pop_0,-0.000134,-0.000393,-0.107549,0.106659
beta_loc_1880_pop_0,0.000035,0.000244,-0.105696,0.104370
beta_loc_1881_pop_0,-0.000828,0.000124,-0.109192,0.102555
beta_loc_1882_pop_0,-0.001172,-0.000601,-0.109227,0.106489
beta_loc_1883_pop_0,-0.001719,-0.001177,-0.109917,0.105514
beta_loc_1884_pop_0,-0.000083,0.000269,-0.110783,0.107754
beta_loc_1885_pop_0,-0.000763,-0.000217,-0.112940,0.104559
beta_loc_1886_pop_0,-0.000861,-0.000506,-0.107531,0.107095
beta_loc_1887_pop_0,-0.000021,0.000341,-0.109651,0.105950
beta_loc_1888_pop_0,0.001516,0.000551,-0.101422,0.110868
beta_loc_1889_pop_0,0.002093,0.001532,-0.099859,0.111628
beta_loc_1890_pop_0,0.007059,0.004223,-0.092090,0.124132
beta_loc_1891_pop_0,0.001217,0.000837,-0.104236,0.108523
beta_loc_1892_pop_0,-0.000551,-0.000697,-0.105536,0.104940
beta_loc_1893_pop_0,0.000149,0.000433,-0.107715,0.106273
beta_loc_1894_pop_0,0.002317,0.001194,-0.101748,0.113862
beta_loc_1895_pop_0,0.000112,-0.000363,-0.107422,0.109303
beta_loc_1896_pop_0,0.000508,0.000344,-0.107836,0.108193
beta_loc_1897_pop_0,0.000229,-0.000170,-0.105084,0.108785
beta_loc_1898_pop_0,-0.000201,-0.000417,-0.104422,0.106972
beta_loc_1899_pop_0,-0.000527,-0.000422,-0.106323,0.106873
beta_loc_1900_pop_0,0.001029,0.000704,-0.102517,0.108239
beta_loc_1901_pop_0,0.000569,0.000764,-0.107959,0.109476
beta_loc_1902_pop_0,-0.000341,-0.000233,-0.107432,0.105625
beta_loc_1903_pop_0,0.002149,0.001862,-0.106181,0.112096
beta_loc_1904_pop_0,-0.000278,-0.000016,-0.109286,0.106153
beta_loc_1905_pop_0,-0.000437,-0.000613,-0.108882,0.104460
beta_loc_1906_pop_0,-0.000419,-0.000354,-0.104109,0.103883
beta_loc_1907_pop_0,-0.002910,-0.001938,-0.114666,0.098658
beta_loc_1908_pop_0,-0.000071,0.000166,-0.106646,0.104507
beta_loc_1909_pop_0,0.000469,0.000154,-0.104207,0.108187
beta_loc_1910_pop_0,-0.012076,-0.007395,-0.132958,0.078386
beta_loc_1911_pop_0,-0.000319,-0.000002,-0.102171,0.105919
beta_loc_1912_pop_0,-0.000057,-0.000027,-0.109074,0.107761
beta_loc_1913_pop_0,-0.000687,-0.000972,-0.107245,0.106338
beta_loc_1914_pop_0,-0.000184,0.000121,-0.106877,0.107508
beta_loc_1915_pop_0,-0.000337,0.000112,-0.103483,0.105724
beta_loc_1916_pop_0,-0.000014,-0.000063,-0.102650,0.104823
beta_loc_1917_pop_0,0.000486,0.000030,-0.103305,0.106672
beta_loc_1918_pop_0,0.000052,0.000365,-0.109671,0.104556
beta_loc_1919_pop_0,0.000022,0.000283,-0.104446,0.109135
beta_loc_1920_pop_0,0.000192,0.000587,-0.109467,0.108105
beta_loc_1921_pop_0,0.000150,-0.000529,-0.104758,0.109007
beta_loc_1922_pop_0,-0.000733,-0.000338,-0.110472,0.104838
beta_loc_1923_pop_0,0.000273,0.000320,-0.106878,0.108565
beta_loc_1924_pop_0,0.000873,0.000613,-0.105804,0.112650
beta_loc_1925_pop_0,0.000242,0.000405,-0.108188,0.108812
beta_loc_1926_pop_0,-0.001119,-0.001040,-0.109013,0.107073
beta_loc_1927_pop_0,0.000218,-0.000152,-0.108140,0.108421
beta_loc_1928_pop_0,0.001289,0.000564,-0.102687,0.111361
beta_loc_1929_pop_0,0.000200,0.000730,-0.105046,0.104719
beta_loc_1930_pop_0,-0.000890,0.000249,-0.107896,0.102142
beta_loc_1931_pop_0,-0.010177,-0.006041,-0.135413,0.084617
beta_loc_1932_pop_0,0.000392,0.000722,-0.106980,0.108651
beta_loc_1933_pop_0,-0.000023,-0.000276,-0.107287,0.106522
beta_loc_1934_pop_0,-0.001391,-0.000425,-0.109746,0.105300
beta_loc_1935_pop_0,0.000909,0.000553,-0.104865,0.111960
beta_loc_1936_pop_0,0.001795,0.001918,-0.103612,0.107865
beta_loc_1937_pop_0,-0.000589,-0.000447,-0.107638,0.105705
beta_loc_1938_pop_0,-0.001110,-0.001329,-0.112283,0.106606
beta_loc_1939_pop_0,0.000291,0.000206,-0.106763,0.111534
beta_loc_1940_pop_0,-0.000294,-0.000808,-0.107058,0.105792
beta_loc_1941_pop_0,-0.000128,-0.000644,-0.105869,0.109346
beta_loc_1942_pop_0,-0.000351,-0.000142,-0.109655,0.103569
beta_loc_1943_pop_0,-0.000232,-0.000089,-0.103977,0.105490
beta_loc_1944_pop_0,-0.000312,0.000164,-0.112858,0.109835
beta_loc_1945_pop_0,-0.000400,-0.000217,-0.109433,0.103732
beta_loc_1946_pop_0,-0.000197,-0.000473,-0.107357,0.107920
beta_loc_1947_pop_0,0.004443,0.002303,-0.095004,0.114756
beta_loc_1948_pop_0,-0.000794,-0.000192,-0.107206,0.102817
beta_loc_1949_pop_0,0.000786,0.000236,-0.107959,0.110550
beta_loc_1950_pop_0,-0.000508,-0.000286,-0.106659,0.104980
beta_loc_1951_pop_0,-0.001140,-0.000289,-0.110485,0.103119
beta_loc_1952_pop_0,0.001979,0.001890,-0.101439,0.112430
beta_loc_1953_pop_0,0.000357,0.000310,-0.104701,0.106966
beta_loc_1954_pop_0,0.000304,0.000268,-0.107911,0.106595
beta_loc_1955_pop_0,0.000501,0.000689,-0.107127,0.104071
beta_loc_1956_pop_0,0.000372,-0.000141,-0.104837,0.110236
beta_loc_1957_pop_0,0.000262,0.000435,-0.105719,0.105678
beta_loc_1958_pop_0,0.000418,-0.000106,-0.107311,0.109977
beta_loc_1959_pop_0,-0.000098,-0.000262,-0.106330,0.109003
beta_loc_1960_pop_0,-0.002158,-0.001523,-0.109126,0.100523
beta_loc_1961_pop_0,0.000129,-0.000159,-0.103604,0.105875
beta_loc_1962_pop_0,-0.000725,-0.000138,-0.107427,0.103772
beta_loc_1963_pop_0,0.000187,-0.000332,-0.105215,0.111386
beta_loc_1964_pop_0,0.000574,0.000776,-0.102910,0.104678
beta_loc_1965_pop_0,-0.000032,0.000050,-0.105326,0.109086
beta_loc_1966_pop_0,-0.000236,-0.000446,-0.104609,0.107040
beta_loc_1967_pop_0,-0.000002,0.000070,-0.106230,0.104017
beta_loc_1968_pop_0,-0.000640,-0.000339,-0.103246,0.107675
beta_loc_1969_pop_0,0.006050,0.004024,-0.095471,0.123370
beta_loc_1970_pop_0,0.000096,-0.000134,-0.108453,0.110015
beta_loc_1971_pop_0,0.000539,0.000234,-0.106519,0.109081
beta_loc_1972_pop_0,-0.000654,0.000295,-0.108245,0.101780
beta_loc_1973_pop_0,-0.000244,-0.000140,-0.109083,0.104068
beta_loc_1974_pop_0,-0.000035,0.000117,-0.107663,0.108751
beta_loc_1975_pop_0,0.000008,0.000179,-0.106253,0.110004
beta_loc_1976_pop_0,-0.000288,-0.000160,-0.107315,0.107045
beta_loc_1977_pop_0,0.000575,0.000280,-0.106915,0.107827
beta_loc_1978_pop_0,0.002997,0.001576,-0.102284,0.113651
beta_loc_1979_pop_0,0.000731,0.000931,-0.107899,0.107329
beta_loc_1980_pop_0,-0.000100,0.000016,-0.107901,0.105016
beta_loc_1981_pop_0,-0.000317,-0.000297,-0.108576,0.107838
beta_loc_1982_pop_0,0.000009,0.000302,-0.106988,0.105269
beta_loc_1983_pop_0,-0.002318,-0.001687,-0.113369,0.103984
beta_loc_1984_pop_0,0.001524,0.001011,-0.104623,0.112195
beta_loc_1985_pop_0,-0.000571,0.000336,-0.113258,0.103323
beta_loc_1986_pop_0,-0.000988,-0.000609,-0.110718,0.099618
beta_loc_1987_pop_0,-0.000418,0.000231,-0.108748,0.106493
beta_loc_1988_pop_0,0.001738,0.001658,-0.103823,0.110166
beta_loc_1989_pop_0,0.001459,0.001182,-0.102444,0.110094
beta_loc_1990_pop_0,0.000850,0.000161,-0.102972,0.107350
beta_loc_1991_pop_0,0.000644,0.000079,-0.107808,0.105754
beta_loc_1992_pop_0,-0.000872,-0.000557,-0.108989,0.104441
beta_loc_1993_pop_0,0.001661,0.001184,-0.101734,0.111413
beta_loc_1994_pop_0,0.000212,0.000516,-0.109818,0.110417
beta_loc_1995_pop_0,0.000328,-0.000046,-0.100997,0.108386
beta_loc_1996_pop_0,-0.000074,0.000359,-0.110158,0.109782
beta_loc_1997_pop_0,0.000321,0.000157,-0.106487,0.107638
beta_loc_1998_pop_0,0.000549,0.000312,-0.103745,0.105848
beta_loc_1999_pop_0,0.000124,0.000548,-0.102504,0.103954
beta_loc_2000_pop_0,-0.000113,0.000093,-0.106703,0.104946
beta_loc_2001_pop_0,-0.000448,-0.000548,-0.109201,0.108066
beta_loc_2002_pop_0,-0.000290,-0.000241,-0.109545,0.105771
beta_loc_2003_pop_0,-0.000982,0.000007,-0.109934,0.102363
beta_loc_2004_pop_0,0.000027,-0.000242,-0.106351,0.104998
beta_loc_2005_pop_0,-0.000534,0.000064,-0.110863,0.105202
beta_loc_2006_pop_0,0.000378,0.000280,-0.105823,0.105789
beta_loc_2007_pop_0,0.005702,0.003238,-0.093495,0.121368
beta_loc_2008_pop_0,0.000187,0.000037,-0.106974,0.105825
beta_loc_2009_pop_0,0.000227,0.000149,-0.108065,0.107276
beta_loc_2010_pop_0,-0.000813,-0.000208,-0.108140,0.101118
beta_loc_2011_pop_0,0.000419,0.000113,-0.104376,0.108523
beta_loc_2012_pop_0,-0.000153,-0.000308,-0.105042,0.107771
beta_loc_2013_pop_0,0.000422,-0.000222,-0.109180,0.107909
beta_loc_2014_pop_0,-0.000814,-0.000073,-0.106923,0.102811
beta_loc_2015_pop_0,0.000316,-0.000046,-0.102720,0.107346
beta_loc_2016_pop_0,0.000967,0.000574,-0.110067,0.109826
beta_loc_2017_pop_0,-0.000017,0.000227,-0.106600,0.103679
beta_loc_2018_pop_0,0.000353,0.000288,-0.104681,0.102794
beta_loc_2019_pop_0,-0.000778,-0.000826,-0.110436,0.107718
beta_loc_2020_pop_0,-0.000195,-0.000584,-0.106036,0.109809
beta_loc_2021_pop_0,-0.004430,-0.002775,-0.110299,0.094820
beta_loc_2022_pop_0,0.001371,0.000983,-0.104536,0.109764
beta_loc_2023_pop_0,0.000920,0.000879,-0.101530,0.104864
beta_loc_2024_pop_0,-0.000264,-0.000320,-0.107729,0.104744
beta_loc_2025_pop_0,-0.000942,-0.000644,-0.109420,0.104168
beta_loc_2026_pop_0,-0.000967,-0.000815,-0.107296,0.107683
beta_loc_2027_pop_0,0.000133,-0.000086,-0.104438,0.105909
beta_loc_2028_pop_0,-0.000748,-0.000150,-0.108107,0.102747
beta_loc_2029_pop_0,-0.000782,-0.000095,-0.109632,0.104620
beta_loc_2030_pop_0,-0.000519,-0.000291,-0.108290,0.105374
beta_loc_2031_pop_0,-0.000788,-0.000737,-0.107609,0.106363
beta_loc_2032_pop_0,-0.000686,-0.000056,-0.112149,0.106950
beta_loc_2033_pop_0,-0.000545,-0.000130,-0.109525,0.105281
beta_loc_2034_pop_0,0.000076,-0.000009,-0.104333,0.106996
beta_loc_2035_pop_0,-0.000179,0.000183,-0.109590,0.106084
beta_loc_2036_pop_0,-0.000028,0.000180,-0.105008,0.106378
beta_loc_2037_pop_0,0.000150,0.000381,-0.104935,0.108469
beta_loc_2038_pop_0,-0.000342,-0.000183,-0.104506,0.108297
beta_loc_2039_pop_0,-0.000281,0.000113,-0.110639,0.108479
beta_loc_2040_pop_0,0.000049,0.000017,-0.106701,0.104504
beta_loc_2041_pop_0,-0.000525,0.000285,-0.112126,0.108518
beta_loc_2042_pop_0,-0.000976,-0.000604,-0.108137,0.103024
beta_loc_2043_pop_0,-0.000746,-0.000274,-0.112114,0.105200
beta_loc_2044_pop_0,0.000363,0.000475,-0.105606,0.106604
beta_loc_2045_pop_0,-0.001695,-0.001241,-0.110760,0.100004
beta_loc_2046_pop_0,-0.000497,-0.000639,-0.105784,0.111891
beta_loc_2047_pop_0,-0.000623,-0.000526,-0.110482,0.103340
beta_loc_2048_pop_0,-0.000309,-0.000828,-0.108411,0.110474
beta_loc_2049_pop_0,0.002432,0.001101,-0.100353,0.110748
beta_loc_2050_pop_0,0.001136,0.000892,-0.104496,0.109497
beta_loc_2051_pop_0,-0.000034,-0.000571,-0.103868,0.109278
beta_loc_2052_pop_0,-0.001618,-0.001410,-0.105564,0.101926
beta_loc_2053_pop_0,0.000005,0.000435,-0.106002,0.104771
beta_loc_2054_pop_0,-0.000895,-0.000984,-0.109893,0.103531
beta_loc_2055_pop_0,0.000660,0.000981,-0.103552,0.107342
beta_loc_2056_pop_0,0.000045,0.000014,-0.108033,0.108938
beta_loc_2057_pop_0,0.000417,0.000076,-0.104581,0.109209
beta_loc_2058_pop_0,0.000532,0.000284,-0.103958,0.108370
beta_loc_2059_pop_0,0.000996,0.001023,-0.110255,0.108499
beta_loc_2060_pop_0,-0.000306,-0.000296,-0.110559,0.108553
beta_loc_2061_pop_0,0.003893,0.002375,-0.098923,0.114146
beta_loc_2062_pop_0,-0.000647,0.000308,-0.113327,0.102055
beta_loc_2063_pop_0,-0.001069,-0.000743,-0.110551,0.106387
beta_loc_2064_pop_0,0.002448,0.001683,-0.104355,0.109932
beta_loc_2065_pop_0,-0.002835,-0.001721,-0.109438,0.097474
beta_loc_2066_pop_0,0.000285,0.000742,-0.107793,0.107239
beta_loc_2067_pop_0,-0.000486,-0.000658,-0.109215,0.107919
beta_loc_2068_pop_0,0.000050,0.000147,-0.107187,0.106335
beta_loc_2069_pop_0,-0.000934,-0.000603,-0.106833,0.104716
beta_loc_2070_pop_0,-0.000214,-0.000318,-0.109923,0.108755
beta_loc_2071_pop_0,0.000790,-0.000093,-0.105108,0.113607
beta_loc_2072_pop_0,-0.000747,-0.000495,-0.108923,0.101720
beta_loc_2073_pop_0,-0.000882,-0.000283,-0.113211,0.108009
