param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_1490_pop_0,-0.000115,-0.000147,-0.105100,0.108045
beta_loc_1491_pop_0,-0.000655,-0.000351,-0.108112,0.105872
beta_loc_1492_pop_0,-0.000547,-0.000269,-0.109429,0.104739
beta_loc_1493_pop_0,0.000324,0.000380,-0.107557,0.107304
beta_loc_1494_pop_0,0.000412,0.000088,-0.106197,0.108659
beta_loc_1495_pop_0,-0.012185,-0.007980,-0.133607,0.085697
beta_loc_1496_pop_0,-0.000437,-0.000466,-0.106169,0.105217
beta_loc_1497_pop_0,0.000172,0.000188,-0.107784,0.110017
beta_loc_1498_pop_0,-0.000803,-0.000719,-0.108922,0.105417
beta_loc_1499_pop_0,-0.001275,-0.001160,-0.108770,0.102696
beta_loc_1500_pop_0,0.000291,-0.000007,-0.106309,0.109179
beta_loc_1501_pop_0,0.000290,0.000197,-0.107163,0.109049
beta_loc_1502_pop_0,-0.000424,-0.000253,-0.109925,0.106547
beta_loc_1503_pop_0,-0.000077,-0.000000,-0.109471,0.106929
beta_loc_1504_pop_0,0.004656,0.003085,-0.100425,0.120263
beta_loc_1505_pop_0,-0.000549,-0.000377,-0.108039,0.105133
beta_loc_1506_pop_0,0.000231,0.000444,-0.108867,0.104802
beta_loc_1507_pop_0,-0.000149,0.000035,-0.110721,0.108176
beta_loc_1508_pop_0,0.000423,0.000543,-0.102512,0.109177
beta_loc_1509_pop_0,-0.000035,-0.000128,-0.106813,0.107794
beta_loc_1510_pop_0,-0.000677,-0.000085,-0.110472,0.105769
beta_loc_1511_pop_0,-0.000731,-0.000975,-0.107821,0.109223
beta_loc_1512_pop_0,0.002132,0.001360,-0.104541,0.110885
beta_loc_1513_pop_0,0.000566,0.000499,-0.106923,0.108079
beta_loc_1514_pop_0,-0.001190,-0.000973,-0.112471,0.109771
beta_loc_1515_pop_0,-0.000376,-0.000313,-0.109955,0.110510
beta_loc_1516_pop_0,-0.000893,-0.000309,-0.106799,0.106599
beta_loc_1517_pop_0,0.000953,0.001004,-0.107412,0.109073
beta_loc_1518_pop_0,0.000220,-0.000469,-0.105126,0.108208
beta_loc_1519_pop_0,-0.000822,0.000187,-0.110310,0.105414
beta_loc_1520_pop_0,-0.000810,-0.000540,-0.110163,0.109370
beta_loc_1521_pop_0,-0.000939,-0.000987,-0.110563,0.110632
beta_loc_1522_pop_0,0.000945,0.000686,-0.107216,0.112522
beta_loc_1523_pop_0,-0.001287,-0.000900,-0.107496,0.103658
beta_loc_1524_pop_0,-0.000093,0.000121,-0.110116,0.109180
beta_loc_1525_pop_0,-0.000250,-0.000061,-0.110420,0.109173
beta_loc_1526_pop_0,0.000606,0.000657,-0.107497,0.114262
beta_loc_1527_pop_0,0.000456,0.000212,-0.106284,0.107836
beta_loc_1528_pop_0,0.000139,0.000011,-0.107240,0.110137
beta_loc_1529_pop_0,-0.000760,-0.000247,-0.113204,0.107759
beta_loc_1530_pop_0,-0.000473,0.000089,-0.107867,0.106379
beta_loc_1531_pop_0,-0.000105,-0.000005,-0.106266,0.106042
beta_loc_1532_pop_0,0.000414,-0.000052,-0.108845,0.111079
beta_loc_1533_pop_0,-0.000525,0.000408,-0.112607,0.104556
beta_loc_1534_pop_0,0.001060,0.000566,-0.103922,0.109553
beta_loc_1535_pop_0,-0.001338,-0.000827,-0.110068,0.105663
beta_loc_1536_pop_0,0.000013,-0.000100,-0.105600,0.110069
beta_loc_1537_pop_0,0.003679,0.002594,-0.102830,0.113730
beta_loc_1538_pop_0,0.000202,-0.000115,-0.107334,0.108513
beta_loc_1539_pop_0,-0.000688,-0.000485,-0.109597,0.108810
beta_loc_1540_pop_0,0.000063,0.000255,-0.107830,0.108947
beta_loc_1541_pop_0,-0.000362,0.000427,-0.108846,0.106680
beta_loc_1542_pop_0,0.000549,0.000815,-0.108638,0.109275
beta_loc_1543_pop_0,0.000269,0.000433,-0.111431,0.110574
beta_loc_1544_pop_0,0.000161,0.000008,-0.109369,0.107587
beta_loc_1545_pop_0,-0.000083,0.000862,-0.109170,0.105659
beta_loc_1546_pop_0,0.000218,-0.000317,-0.104548,0.109698
beta_loc_1547_pop_0,0.000351,-0.000139,-0.107097,0.109731
beta_loc_1548_pop_0,-0.001283,-0.000732,-0.110127,0.103143
beta_loc_1549_pop_0,0.000254,0.000293,-0.107297,0.109360
beta_loc_1550_pop_0,0.000029,-0.000443,-0.111614,0.112644
beta_loc_1551_pop_0,0.003946,0.001954,-0.100757,0.114738
beta_loc_1552_pop_0,0.000023,-0.000166,-0.105199,0.109517
beta_loc_1553_pop_0,-0.000519,-0.000334,-0.111159,0.108836
beta_loc_1554_pop_0,0.000435,0.000347,-0.104507,0.108227
beta_loc_1555_pop_0,-0.000849,-0.000473,-0.109382,0.107047
beta_loc_1556_pop_0,0.000428,0.000012,-0.110969,0.108919
beta_loc_1557_pop_0,-0.000580,-0.000459,-0.113936,0.107346
beta_loc_1558_pop_0,0.001281,0.001156,-0.106173,0.109914
beta_loc_1559_pop_0,-0.000828,-0.000587,-0.112663,0.107509
beta_loc_1560_pop_0,0.000122,-0.000181,-0.106485,0.109004
beta_loc_1561_pop_0,0.000624,0.000280,-0.105632,0.113548
beta_loc_1562_pop_0,0.000528,0.000033,-0.105876,0.107918
beta_loc_1563_pop_0,0.000096,-0.000220,-0.105229,0.108075
beta_loc_1564_pop_0,0.000816,0.000803,-0.107520,0.109902
beta_loc_1565_pop_0,-0.000903,-0.000517,-0.111946,0.109713
beta_loc_1566_pop_0,-0.001236,-0.000799,-0.114037,0.105349
beta_loc_1567_pop_0,0.000161,0.000075,-0.109841,0.107557
beta_loc_1568_pop_0,0.000074,0.000674,-0.106934,0.103886
beta_loc_1569_pop_0,-0.001195,-0.001128,-0.111020,0.103811
beta_loc_1570_pop_0,-0.000807,-0.000639,-0.107008,0.105516
beta_loc_1571_pop_0,0.000073,0.000442,-0.111423,0.110285
beta_loc_1572_pop_0,-0.000873,-0.000340,-0.113666,0.106870
beta_loc_1573_pop_0,-0.000104,0.000008,-0.112358,0.111237
beta_loc_1574_pop_0,-0.000440,0.000364,-0.108457,0.102387
beta_loc_1575_pop_0,-0.000665,-0.000177,-0.108295,0.107771
beta_loc_1576_pop_0,0.001974,0.001105,-0.103668,0.109568
beta_loc_1577_pop_0,0.000172,0.000296,-0.108217,0.109178
beta_loc_1578_pop_0,-0.000668,-0.000428,-0.108360,0.105880
beta_loc_1579_pop_0,0.000576,0.000301,-0.105660,0.109334
beta_loc_1580_pop_0,-0.000684,-0.000744,-0.114610,0.110179
beta_loc_1581_pop_0,-0.000145,0.000285,-0.106113,0.105956
beta_loc_1582_pop_0,0.000591,0.000433,-0.107410,0.113376
beta_loc_1583_pop_0,0.000850,-0.000125,-0.104818,0.111873
beta_loc_1584_pop_0,-0.000751,-0.000759,-0.106411,0.108450
beta_loc_1585_pop_0,-0.001120,-0.001209,-0.114563,0.108660
beta_loc_1586_pop_0,-0.000206,0.000205,-0.109025,0.105670
beta_loc_1587_pop_0,-0.000228,-0.000231,-0.107348,0.107674
beta_loc_1588_pop_0,-0.000364,-0.000237,-0.113377,0.107385
beta_loc_1589_pop_0,-0.000028,-0.000238,-0.109932,0.110823
beta_loc_1590_pop_0,0.000480,-0.000277,-0.110107,0.109504
beta_loc_1591_pop_0,-0.003575,-0.001637,-0.115699,0.098889
beta_loc_1592_pop_0,0.000251,0.000219,-0.105111,0.111216
beta_loc_1593_pop_0,-0.000585,-0.000169,-0.109874,0.107753
beta_loc_1594_pop_0,-0.000536,0.000009,-0.107582,0.104376
beta_loc_1595_pop_0,0.000736,0.000510,-0.107991,0.114435
beta_loc_1596_pop_0,0.000552,0.000485,-0.105623,0.107632
beta_loc_1597_pop_0,0.000068,0.000152,-0.109131,0.107344
beta_loc_1598_pop_0,0.000525,0.000252,-0.108366,0.108917
beta_loc_1599_pop_0,-0.001004,-0.000125,-0.109913,0.101159
beta_loc_1600_pop_0,-0.000215,-0.000334,-0.108304,0.105333
beta_loc_1601_pop_0,-0.000524,-0.000003,-0.108767,0.108847
beta_loc_1602_pop_0,0.000047,0.000015,-0.110079,0.106967
beta_loc_1603_pop_0,0.001500,0.000382,-0.105464,0.112657
beta_loc_1604_pop_0,0.000652,0.000188,-0.107545,0.110274
beta_loc_1605_pop_0,-0.001448,-0.001176,-0.109769,0.104172
beta_loc_1606_pop_0,0.000483,0.000210,-0.110744,0.110327
beta_loc_1607_pop_0,0.000191,-0.000396,-0.106996,0.110415
beta_loc_1608_pop_0,0.000259,0.000365,-0.107439,0.110131
beta_loc_1609_pop_0,-0.000310,-0.000710,-0.106143,0.109743
beta_loc_1610_pop_0,0.000765,0.000941,-0.108861,0.107545
beta_loc_1611_pop_0,0.000176,0.000471,-0.105888,0.106921
beta_loc_1612_pop_0,-0.001561,-0.001434,-0.112128,0.108366
beta_loc_1613_pop_0,-0.000375,0.000111,-0.109085,0.110035
beta_loc_1614_pop_0,0.000628,0.000672,-0.108834,0.108937
beta_loc_1615_pop_0,-0.000041,-0.000736,-0.106850,0.106903
beta_loc_1616_pop_0,-0.000266,0.000132,-0.107855,0.106843
beta_loc_1617_pop_0,-0.002868,-0.002154,-0.110263,0.100669
beta_loc_1618_pop_0,-0.000262,-0.000132,-0.110239,0.108528
beta_loc_1619_pop_0,-0.000402,-0.000287,-0.109616,0.107788
beta_loc_1620_pop_0,-0.000600,-0.000888,-0.107990,0.106374
beta_loc_1621_pop_0,-0.001351,-0.000768,-0.109128,0.107085
beta_loc_1622_pop_0,-0.000127,-0.000096,-0.108558,0.106182
beta_loc_1623_pop_0,0.001354,0.000793,-0.104207,0.109903
beta_loc_1624_pop_0,0.000855,0.001098,-0.107405,0.107177
beta_loc_1625_pop_0,0.000335,0.000064,-0.109453,0.113822
beta_loc_1626_pop_0,0.000393,0.000272,-0.108653,0.106436
beta_loc_1627_pop_0,0.000196,0.000126,-0.107603,0.109631
beta_loc_1628_pop_0,0.000991,0.000639,-0.104287,0.108733
beta_loc_1629_pop_0,-0.000080,-0.000326,-0.108107,0.110007
beta_loc_1630_pop_0,0.000097,0.000214,-0.114386,0.110404
beta_loc_1631_pop_0,-0.000118,0.000886,-0.112668,0.107417
beta_loc_1632_pop_0,-0.000023,-0.000168,-0.109026,0.107510
beta_loc_1633_pop_0,-0.000344,-0.000264,-0.106112,0.102752
beta_loc_1634_pop_0,-0.000364,-0.000269,-0.106980,0.109348
beta_loc_1635_pop_0,0.000854,0.000897,-0.105463,0.107787
beta_loc_1636_pop_0,0.000886,0.001007,-0.109888,0.110800
beta_loc_1637_pop_0,-0.000486,-0.000381,-0.110412,0.108445
beta_loc_1638_pop_0,0.000056,0.000295,-0.112052,0.109418
beta_loc_1639_pop_0,-0.000326,-0.000313,-0.108670,0.111322
beta_loc_1640_pop_0,-0.000180,-0.000366,-0.110142,0.108828
beta_loc_1641_pop_0,-0.001292,-0.001046,-0.111813,0.106377
beta_loc_1642_pop_0,-0.000783,0.000359,-0.111397,0.104904
beta_loc_1643_pop_0,-0.000356,-0.000921,-0.107328,0.107091
beta_loc_1644_pop_0,0.000472,0.000087,-0.105977,0.107853
beta_loc_1645_pop_0,-0.000354,0.000238,-0.106277,0.103152
beta_loc_1646_pop_0,-0.000470,0.000082,-0.109798,0.105361
beta_loc_1647_pop_0,0.000355,0.000374,-0.110466,0.109634
beta_loc_1648_pop_0,0.000056,-0.000132,-0.111167,0.110175
beta_loc_1649_pop_0,-0.000703,-0.000100,-0.110463,0.107638
beta_loc_1650_pop_0,-0.004859,-0.002916,-0.119348,0.098806
beta_loc_1651_pop_0,-0.002212,-0.001416,-0.111743,0.100983
beta_loc_1652_pop_0,-0.000722,-0.000792,-0.109825,0.108075
beta_loc_1653_pop_0,0.000462,0.000107,-0.106496,0.105841
beta_loc_1654_pop_0,-0.000282,0.000320,-0.105128,0.103753
beta_loc_1655_pop_0,0.000659,0.000549,-0.106028,0.109215
beta_loc_1656_pop_0,0.006675,0.004248,-0.095387,0.122670
beta_loc_1657_pop_0,-0.000536,-0.000470,-0.108533,0.109586
beta_loc_1658_pop_0,0.000213,0.000117,-0.107396,0.107944
beta_loc_1659_pop_0,0.000643,0.000452,-0.110973,0.111092
beta_loc_1660_pop_0,0.000006,0.000088,-0.108329,0.106277
beta_loc_1661_pop_0,0.000539,0.000677,-0.108170,0.108199
beta_loc_1662_pop_0,-0.000167,-0.000497,-0.107565,0.106363
beta_loc_1663_pop_0,0.001348,0.001161,-0.104306,0.108943
beta_loc_1664_pop_0,-0.000389,-0.000412,-0.109630,0.109872
beta_loc_1665_pop_0,0.000236,0.000176,-0.111116,0.112847
beta_loc_1666_pop_0,-0.000158,-0.000183,-0.106712,0.107081
beta_loc_1667_pop_0,-0.001264,-0.000866,-0.111042,0.105329
beta_loc_1668_pop_0,0.000157,-0.000034,-0.107293,0.109646
beta_loc_1669_pop_0,0.000807,0.000597,-0.102824,0.104295
beta_loc_1670_pop_0,0.000248,0.000573,-0.109504,0.110827
beta_loc_1671_pop_0,0.001688,0.001332,-0.106683,0.111436
beta_loc_1672_pop_0,0.001087,0.000997,-0.104981,0.109226
beta_loc_1673_pop_0,0.000533,0.000425,-0.105817,0.107957
beta_loc_1674_pop_0,-0.001482,-0.001358,-0.111489,0.106228
beta_loc_1675_pop_0,0.000621,0.000079,-0.107606,0.110188
beta_loc_1676_pop_0,-0.000541,-0.000790,-0.110005,0.109209
beta_loc_1677_pop_0,0.000804,0.000645,-0.104912,0.106889
beta_loc_1678_pop_0,-0.000266,-0.000056,-0.112470,0.109789
beta_loc_1679_pop_0,0.000430,-0.000122,-0.107450,0.111232
beta_loc_1680_pop_0,0.000014,0.000047,-0.105082,0.105687
beta_loc_1681_pop_0,-0.000438,0.000129,-0.112039,0.110310
beta_loc_1682_pop_0,0.001165,0.001078,-0.103356,0.109100
beta_loc_1683_pop_0,-0.001015,-0.001231,-0.108691,0.106707
beta_loc_1684_pop_0,-0.000048,-0.000405,-0.108358,0.110729
beta_loc_1685_pop_0,0.000457,-0.000005,-0.106597,0.108381
beta_loc_1686_pop_0,-0.000237,0.000422,-0.110516,0.105724
beta_loc_1687_pop_0,-0.000044,-0.000041,-0.105450,0.107465
beta_loc_1688_pop_0,-0.000700,-0.000502,-0.110537,0.110957
beta_loc_1689_pop_0,-0.001739,-0.001428,-0.112001,0.105447
beta_loc_1690_pop_0,0.000640,0.000172,-0.106431,0.109545
beta_loc_1691_pop_0,-0.000140,-0.000353,-0.108095,0.110901
beta_loc_1692_pop_0,-0.000032,-0.000454,-0.109439,0.110752
beta_loc_1693_pop_0,0.000453,0.000428,-0.106034,0.107261
beta_loc_1694_pop_0,-0.001445,-0.000813,-0.110766,0.104162
beta_loc_1695_pop_0,-0.005955,-0.004001,-0.120519,0.096051
beta_loc_1696_pop_0,0.000102,-0.000375,-0.106917,0.108257
beta_loc_1697_pop_0,0.000040,0.000353,-0.111311,0.108891
beta_loc_1698_pop_0,-0.000815,-0.001145,-0.107957,0.111064
beta_loc_1699_pop_0,0.000191,0.000488,-0.107292,0.108167
beta_loc_1700_pop_0,0.001560,0.000553,-0.106143,0.114331
beta_loc_1701_pop_0,-0.000593,-0.000465,-0.106158,0.106721
beta_loc_1702_pop_0,0.000765,0.001009,-0.105756,0.109285
beta_loc_1703_pop_0,-0.000410,-0.000271,-0.108884,0.110886
beta_loc_1704_pop_0,0.000631,0.000883,-0.109979,0.107731
beta_loc_1705_pop_0,0.000573,0.000730,-0.110697,0.108863
beta_loc_1706_pop_0,0.000072,0.000160,-0.109771,0.111517
beta_loc_1707_pop_0,-0.010189,-0.006985,-0.126200,0.087239
beta_loc_1708_pop_0,-0.000031,0.000283,-0.109720,0.106279
beta_loc_1709_pop_0,0.000519,-0.000085,-0.109088,0.111076
beta_loc_1710_pop_0,-0.000820,-0.000600,-0.109924,0.107759
beta_loc_1711_pop_0,0.000062,0.000149,-0.108895,0.108511
beta_loc_1712_pop_0,-0.000310,0.000318,-0.106462,0.106485
beta_loc_1713_pop_0,0.000801,0.000502,-0.106738,0.110496
beta_loc_1714_pop_0,0.001595,0.000925,-0.106704,0.110910
beta_loc_1715_pop_0,-0.000352,0.000197,-0.109016,0.104980
beta_loc_1716_pop_0,-0.001215,-0.000677,-0.112176,0.109805
beta_loc_1717_pop_0,-0.001482,-0.001677,-0.107892,0.105616
beta_loc_1718_pop_0,-0.000021,0.000003,-0.109747,0.109472
beta_loc_1719_pop_0,-0.000845,-0.000769,-0.107114,0.107129
beta_loc_1720_pop_0,-0.010957,-0.006985,-0.130670,0.087914
beta_loc_1721_pop_0,-0.001069,-0.000619,-0.112988,0.106287
beta_loc_1722_pop_0,0.000084,-0.000042,-0.108790,0.108864
beta_loc_1723_pop_0,0.000145,-0.000165,-0.111133,0.109295
beta_loc_1724_pop_0,-0.003982,-0.002562,-0.116158,0.100599
beta_loc_1725_pop_0,-0.000137,-0.000024,-0.110465,0.106899
beta_loc_1726_pop_0,-0.003913,-0.003152,-0.115946,0.101558
beta_loc_1727_pop_0,-0.000270,-0.000539,-0.106176,0.108513
beta_loc_1728_pop_0,0.000639,0.000601,-0.109066,0.108341
beta_loc_1729_pop_0,-0.000200,-0.000342,-0.107246,0.109212
beta_loc_1730_pop_0,0.000767,0.000547,-0.110283,0.113916
beta_loc_1731_pop_0,-0.000096,0.000416,-0.107374,0.106613
beta_loc_1732_pop_0,-0.000553,-0.000532,-0.109415,0.109982
beta_loc_1733_pop_0,-0.005472,-0.003404,-0.117479,0.095141
beta_loc_1734_pop_0,-0.000447,-0.000113,-0.110299,0.108113
beta_loc_1735_pop_0,0.000419,0.000113,-0.108886,0.110088
beta_loc_1736_pop_0,0.000668,0.000583,-0.105626,0.110050
beta_loc_1737_pop_0,-0.000663,-0.000874,-0.109164,0.106388
beta_loc_1738_pop_0,0.000865,0.000636,-0.106268,0.108464
beta_loc_1739_pop_0,-0.000211,-0.000472,-0.107475,0.108840
beta_loc_1740_pop_0,-0.000784,-0.000621,-0.107658,0.106258
beta_loc_1741_pop_0,-0.000029,0.000218,-0.108999,0.108232
beta_loc_1742_pop_0,-0.000014,0.000478,-0.103781,0.110921
beta_loc_1743_pop_0,-0.000297,-0.000626,-0.105868,0.106512
beta_loc_1744_pop_0,-0.000861,-0.000366,-0.109994,0.103545
beta_loc_1745_pop_0,-0.000255,-0.000096,-0.112028,0.107786
beta_loc_1746_pop_0,0.000366,0.000109,-0.109991,0.106035
beta_loc_1747_pop_0,0.000308,0.000887,-0.107050,0.109453
beta_loc_1748_pop_0,0.000599,0.000127,-0.102054,0.111285
beta_loc_1749_pop_0,0.000224,0.000635,-0.106887,0.108043
beta_loc_1750_pop_0,0.000796,-0.000273,-0.105238,0.109553
beta_loc_1751_pop_0,-0.000269,-0.000215,-0.105083,0.104991
beta_loc_1752_pop_0,-0.001110,0.000086,-0.108688,0.103550
beta_loc_1753_pop_0,0.000401,0.000101,-0.109293,0.105936
beta_loc_1754_pop_0,0.000016,0.000153,-0.109331,0.103490
beta_loc_1755_pop_0,0.000146,-0.000273,-0.106333,0.107379
beta_loc_1756_pop_0,0.001119,0.000871,-0.107225,0.109039
beta_loc_1757_pop_0,-0.000963,-0.000586,-0.109461,0.106999
beta_loc_1758_pop_0,-0.002847,-0.001492,-0.113025,0.102091
beta_loc_1759_pop_0,-0.000645,-0.000607,-0.108385,0.107427
beta_loc_1760_pop_0,0.000345,0.000254,-0.107211,0.112344
beta_loc_1761_pop_0,-0.000063,0.000345,-0.108464,0.106863
beta_loc_1762_pop_0,0.000581,-0.000110,-0.108095,0.112863
beta_loc_1763_pop_0,0.000142,-0.000029,-0.108180,0.105527
beta_loc_1764_pop_0,0.004023,0.002492,-0.100287,0.117726
beta_loc_1765_pop_0,0.000480,-0.000202,-0.104182,0.108297
beta_loc_1766_pop_0,-0.000638,-0.000275,-0.110838,0.103567
beta_loc_1767_pop_0,-0.000553,-0.000571,-0.110292,0.111720
beta_loc_1768_pop_0,-0.000503,-0.000302,-0.110026,0.107837
beta_loc_1769_pop_0,0.000555,0.000541,-0.110153,0.111645
beta_loc_1770_pop_0,0.000334,0.000127,-0.104321,0.107895
beta_loc_1771_pop_0,0.003879,0.002270,-0.102783,0.116001
beta_loc_1772_pop_0,0.001161,0.000449,-0.107377,0.111711
beta_loc_1773_pop_0,0.000382,0.000136,-0.105798,0.108234
beta_loc_1774_pop_0,0.000565,0.000228,-0.107048,0.111276
beta_loc_1775_pop_0,0.000723,0.000856,-0.106782,0.110715
beta_loc_1776_pop_0,-0.000342,0.000362,-0.112801,0.107980
beta_loc_1777_pop_0,0.000062,-0.000397,-0.109097,0.108880
beta_loc_1778_pop_0,-0.000732,-0.000365,-0.110455,0.105175
beta_loc_1779_pop_0,0.000245,-0.000081,-0.105643,0.108490
beta_loc_1780_pop_0,-0.000502,-0.000161,-0.109643,0.106213
beta_loc_1781_pop_0,-0.000028,-0.000029,-0.108808,0.106160
beta_loc_1782_pop_0,-0.000454,-0.000120,-0.110384,0.107433
beta_loc_1783_pop_0,-0.000009,0.000410,-0.109750,0.106531
beta_loc_1784_pop_0,0.000085,0.000065,-0.108405,0.110012
beta_loc_1785_pop_0,-0.000820,-0.001200,-0.106763,0.110787
beta_loc_1786_pop_0,-0.000329,-0.000054,-0.110300,0.107042
beta_loc_1787_pop_0,0.000186,-0.000158,-0.106471,0.111567
beta_loc_1788_pop_0,0.000528,0.000612,-0.105673,0.108407
beta_loc_1789_pop_0,0.000782,0.000423,-0.103664,0.107619
beta_loc_1790_pop_0,-0.000036,-0.000136,-0.109158,0.108663
beta_loc_1791_pop_0,0.001043,0.000326,-0.106876,0.111047
beta_loc_1792_pop_0,-0.000069,0.000223,-0.111806,0.105565
beta_loc_1793_pop_0,0.000817,0.000293,-0.109166,0.112815
beta_loc_1794_pop_0,-0.001676,-0.000822,-0.113220,0.102321
beta_loc_1795_pop_0,-0.000971,-0.000551,-0.109672,0.105826
beta_loc_1796_pop_0,-0.001091,-0.000577,-0.111430,0.108005
beta_loc_1797_pop_0,-0.000366,-0.000388,-0.108577,0.107527
beta_loc_1798_pop_0,-0.005238,-0.003599,-0.117194,0.096798
beta_loc_1799_pop_0,0.000150,-0.000330,-0.108604,0.108279
beta_loc_1800_pop_0,0.001132,0.000569,-0.109188,0.112962
beta_loc_1801_pop_0,-0.000067,0.000231,-0.107408,0.106151
beta_loc_1802_pop_0,-0.000499,0.000154,-0.109978,0.104189
beta_loc_1803_pop_0,-0.000099,0.000134,-0.108898,0.106283
beta_loc_1804_pop_0,-0.002971,-0.002286,-0.114353,0.102589
beta_loc_1805_pop_0,-0.001192,-0.000502,-0.107832,0.105190
beta_loc_1806_pop_0,0.000368,-0.000143,-0.105361,0.109620
beta_loc_1807_pop_0,-0.000064,0.000222,-0.109447,0.108789
beta_loc_1808_pop_0,-0.001175,-0.001115,-0.109388,0.108423
beta_loc_1809_pop_0,0.000376,0.000128,-0.108570,0.109640
beta_loc_1810_pop_0,0.000355,0.000024,-0.109564,0.110470
beta_loc_1811_pop_0,0.000684,-0.000200,-0.104574,0.109102
beta_loc_1812_pop_0,-0.001862,-0.001663,-0.109732,0.107036
beta_loc_1813_pop_0,0.002100,0.001364,-0.105784,0.110491
beta_loc_1814_pop_0,0.000094,-0.000146,-0.105816,0.107852
beta_loc_1815_pop_0,0.000028,0.000291,-0.108111,0.109877
beta_loc_1816_pop_0,0.000169,0.000355,-0.107546,0.112842
beta_loc_1817_pop_0,-0.001695,-0.000919,-0.111586,0.103175
beta_loc_1818_pop_0,-0.000293,0.000026,-0.106086,0.107670
beta_loc_1819_pop_0,-0.000927,-0.000149,-0.112369,0.104038
beta_loc_1820_pop_0,-0.000568,-0.000333,-0.105371,0.107807
beta_loc_1821_pop_0,-0.001029,-0.000383,-0.109656,0.103398
beta_loc_1822_pop_0,0.000160,0.000214,-0.108844,0.110808
beta_loc_1823_pop_0,-0.000262,-0.000048,-0.108024,0.108050
beta_loc_1824_pop_0,0.001949,0.001716,-0.106387,0.112461
beta_loc_1825_pop_0,-0.000410,0.000544,-0.109590,0.108349
beta_loc_1826_pop_0,-0.000274,-0.000318,-0.109007,0.108878
beta_loc_1827_pop_0,0.000494,0.000594,-0.107499,0.110293
beta_loc_1828_pop_0,-0.008015,-0.005195,-0.123617,0.090545
beta_loc_1829_pop_0,-0.000420,-0.000428,-0.111273,0.109759
beta_loc_1830_pop_0,-0.000218,-0.000438,-0.109560,0.105103
beta_loc_1831_pop_0,0.000386,0.000243,-0.108534,0.107161
beta_loc_1832_pop_0,-0.000244,-0.000041,-0.106118,0.107221
beta_loc_1833_pop_0,0.000008,0.000245,-0.108279,0.107707
beta_loc_1834_pop_0,-0.000576,0.000215,-0.109973,0.105541
beta_loc_1835_pop_0,-0.000298,-0.000065,-0.107189,0.110432
beta_loc_1836_pop_0,-0.000024,-0.000441,-0.108517,0.109924
beta_loc_1837_pop_0,-0.000842,-0.000767,-0.108642,0.103717
beta_loc_1838_pop_0,0.000442,0.000418,-0.110777,0.111710
beta_loc_1839_pop_0,-0.000171,-0.000139,-0.112525,0.107720
beta_loc_1840_pop_0,-0.001064,-0.001467,-0.108978,0.107271
beta_loc_1841_pop_0,-0.000899,-0.000610,-0.110752,0.107877
beta_loc_1842_pop_0,0.000135,0.000320,-0.109742,0.110774
beta_loc_1843_pop_0,0.000837,0.000411,-0.105677,0.107171
beta_loc_1844_pop_0,0.000204,0.000057,-0.106783,0.108591
beta_loc_1845_pop_0,0.000572,0.000017,-0.106521,0.111196
beta_loc_1846_pop_0,0.000697,0.000491,-0.110288,0.110410
beta_loc_1847_pop_0,0.000244,0.000303,-0.107071,0.107981
beta_loc_1848_pop_0,0.001196,0.000147,-0.105155,0.111568
beta_loc_1849_pop_0,0.000609,0.000589,-0.106647,0.109349
beta_loc_1850_pop_0,-0.000709,-0.000331,-0.109002,0.106567
beta_loc_1851_pop_0,0.000517,0.000244,-0.110430,0.109767
beta_loc_1852_pop_0,0.000663,0.000866,-0.106527,0.109849
beta_loc_1853_pop_0,0.000366,0.000412,-0.108673,0.110336
beta_loc_1854_pop_0,-0.000679,-0.000432,-0.113169,0.105837
beta_loc_1855_pop_0,-0.000390,-0.000346,-0.110670,0.111661
beta_loc_1856_pop_0,0.000499,0.000487,-0.105534,0.105830
beta_loc_1857_pop_0,0.000775,0.000511,-0.106953,0.110077
beta_loc_1858_pop_0,0.000478,0.000100,-0.109326,0.107130
beta_loc_1859_pop_0,-0.000057,-0.000239,-0.110343,0.107097
beta_loc_1860_pop_0,-0.000014,0.000392,-0.108664,0.108856
beta_loc_1861_pop_0,0.000468,-0.000066,-0.106706,0.111648
beta_loc_1862_pop_0,0.004147,0.002728,-0.098011,0.114005
beta_loc_1863_pop_0,-0.000603,-0.000091,-0.109814,0.108357
beta_loc_1864_pop_0,-0.000054,0.000306,-0.112465,0.108718
beta_loc_1865_pop_0,-0.000453,-0.000484,-0.111155,0.105786
beta_loc_1866_pop_0,-0.000406,-0.000201,-0.108845,0.109191
beta_loc_1867_pop_0,-0.000746,-0.000460,-0.110373,0.106240
beta_loc_1868_pop_0,-0.000819,-0.000688,-0.111341,0.106693
beta_loc_1869_pop_0,-0.000838,0.000027,-0.110400,0.107352
beta_loc_1870_pop_0,-0.000339,-0.000629,-0.109900,0.111546
beta_loc_1871_pop_0,-0.001224,-0.000899,-0.115193,0.108294
beta_loc_1872_pop_0,-0.000886,-0.000675,-0.105991,0.106875
beta_loc_1873_pop_0,-0.000923,-0.000182,-0.110721,0.105020
beta_loc_1874_pop_0,-0.000738,-0.000556,-0.109559,0.108007
beta_loc_1875_pop_0,-0.000318,0.000540,-0.112234,0.104432
beta_loc_1876_pop_0,-0.000742,-0.000849,-0.107441,0.108219
